case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature
Case 878,21,0 7 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,36,36
Case 753,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 753,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,35
Case 753,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,35,35
Case 724,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,48
Case 724,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,48
Case 724,7,0 5 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 764,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 764,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 764,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 4427,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 4427,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,33
Case 4427,10,0 0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,33
Case 4427,10,0 0 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33
Case 49,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43
Case 49,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,43
Case 49,4,0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,43
Case 49,7,0 0 4 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,43,43
Case 4484,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,45
Case 4484,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,30,45
Case 4484,30,0 0 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,45,45
Case 718,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,44
Case 718,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,44
Case 718,7,0 1 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 543,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 543,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,44
Case 543,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 4492,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 4492,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,35
Case 4492,10,0 0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,12,35
Case 4492,12,0 0 10 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,35,35
Case 522,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,33
Case 522,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,33
Case 522,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,33
Case 522,9,0 2 2 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33
Case 546,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 546,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 546,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 923,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 923,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,35
Case 923,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,35,35
Case 4367,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4367,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 531,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 531,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,31
Case 531,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 648,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,57
Case 648,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,42,57
Case 648,42,0 0 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,57,57
Case 535,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,38
Case 535,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,38
Case 535,6,0 1 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 457,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 457,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 457,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 4388,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59
Case 4388,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,59,59
Case 677,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,44
Case 677,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,44
Case 677,15,0 9 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,44
Case 677,15,0 9 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,44,44
Case 574,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,50
Case 574,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,50,50
Case 666,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,31
Case 666,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,31
Case 666,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,31
Case 666,5,0 2 2 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,31
Case 666,5,0 2 2 5 5 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,31,31
Case 754,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,43
Case 754,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,43
Case 754,1,0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,43
Case 754,9,0 1 1 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,28,43
Case 754,28,0 1 1 9 28 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,43,43
Case 4513,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,27,57
Case 4513,27,0 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,57,57
Case 4449,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 4449,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,46
Case 4449,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 723,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38
Case 723,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,38
Case 723,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 524,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,43
Case 524,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,43
Case 524,13,0 2 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 850,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,46
Case 850,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,46,46
Case 4433,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,27,43
Case 4433,27,0 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,28,43
Case 4433,28,0 27 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 493,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,44
Case 493,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,44
Case 493,6,0 4 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 620,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,45
Case 620,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,45
Case 620,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,45
Case 620,15,0 0 0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,15,45
Case 620,15,0 0 0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,45,45
Case 514,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38
Case 514,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,38
Case 514,2,0 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,38
Case 514,2,0 0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,38,38
Case 4299,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4299,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 4299,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,31
Case 4299,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31
Case 4578,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4578,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 4553,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 4553,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,48
Case 4553,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 778,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,31
Case 778,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 778,16,0 3 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 4580,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,7,36
Case 4580,7,0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,36
Case 4580,7,0 7 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,36,36
Case 745,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38
Case 745,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,38
Case 745,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 477,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38
Case 477,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,38
Case 477,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 844,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38
Case 844,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,38
Case 844,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 898,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,51
Case 898,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,51
Case 898,5,0 0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,51
Case 898,6,0 0 5 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,51,51
Case 4448,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,36
Case 4448,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,36
Case 4448,21,0 6 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,36,36
Case 521,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,52
Case 521,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,52
Case 521,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,52,52
Case 4552,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,11,31
Case 4552,11,0 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,31
Case 4552,14,0 11 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 4343,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 4343,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,37
Case 4343,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 76,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 76,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,46,46
Case 681,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,49
Case 681,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,19,49
Case 681,19,0 0 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,49,49
Case 736,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,52
Case 736,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,52
Case 736,6,0 6 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,52,52
Case 4314,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,34
Case 4314,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,34
Case 4314,6,0 4 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,34
Case 4314,7,0 4 6 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,34,34
Case 544,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 544,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 544,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 976,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 976,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,31
Case 976,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 743,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 743,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 743,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,33
Case 743,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33
Case 834,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59
Case 834,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,59
Case 834,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,59
Case 834,3,0 0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,59,59
Case 4340,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 4340,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,35
Case 4340,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,35,35
Case 596,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,59
Case 596,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,59
Case 596,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 50,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 50,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 50,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,31
Case 50,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31
Case 760,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,31
Case 760,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,31
Case 760,10,0 6 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 746,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 746,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,31
Case 746,13,0 0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 756,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,57
Case 756,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,57
Case 756,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,57,57
Case 4562,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,39
Case 4562,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,22,39
Case 4562,22,0 0 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,24,39
Case 4562,24,0 0 22 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,39,39
Case 866,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 866,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,31
Case 866,9,0 0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 674,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,49
Case 674,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,49
Case 674,4,0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,49
Case 674,5,0 0 4 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,19,49
Case 674,19,0 0 4 5 19 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,49,49
Case 4567,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,46
Case 4567,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,46
Case 4567,10,0 5 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,11,46
Case 4567,11,0 5 10 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,11,46
Case 4567,11,0 5 10 11 11 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,24,46
Case 4567,24,0 5 10 11 11 24 -1 -1 -1 -1 -1 -1 -1 -1,6,46,46
Case 45,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,56
Case 45,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,41,56
Case 45,41,0 4 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,56,56
Case 505,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 505,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,12,33
Case 505,12,0 0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 660,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,52
Case 660,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,52
Case 660,11,0 2 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,25,52
Case 660,25,0 2 11 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,37,52
Case 660,37,0 2 11 25 37 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,52,52
Case 592,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,31
Case 592,8,0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 914,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 914,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 914,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 4335,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,58
Case 4335,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,58
Case 4335,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,58,58
Case 4531,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4531,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 643,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 643,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 643,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 4408,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 4408,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,33
Case 4408,10,0 0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 4546,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 4546,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 4546,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 4498,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,50
Case 4498,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,50
Case 4498,14,0 5 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,18,50
Case 4498,18,0 5 14 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,50,50
Case 56,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 56,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,44,44
Case 618,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 618,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 618,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 770,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 770,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,35
Case 770,8,0 0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,12,35
Case 770,12,0 0 8 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,35,35
Case 439,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,44
Case 439,8,0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,44
Case 439,14,0 8 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 733,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,38
Case 733,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,38
Case 733,7,0 1 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 431,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 431,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,35
Case 431,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,35,35
Case 4397,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,40
Case 4397,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,40
Case 4397,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,40,40
Case 909,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,47
Case 909,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,47
Case 909,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,47,47
