case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 2792,2,0 1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31,2,0 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,3,14,13 10 14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,13,13
Case 2793,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,44,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,6,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,10
Case 2793,10,0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,44,0,4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,6,10,9 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,10
Case 2793,10,0 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44,0,4 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,6,11,9 10 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,10
Case 2794,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,50,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,5,8,8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,13
Case 2794,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,50,4,4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,5,8,8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,13
Case 2794,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,50,4,4 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,5,10,8 8 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,13
Case 2794,19,0 0 0 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,50,50,2,4 4 4 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,5,15,8 8 10 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,13,13
Case 2795,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,32,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,5,14,14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,14
Case 2795,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,32,2,1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,5,16,14 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,14
Case 2795,1,0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,32,2,1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,5,16,14 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,14
Case 2795,17,0 1 1 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,32,4,1 2 2 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,5,14,14 16 16 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,14,14
Case 2796,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,4,14,14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,15
Case 2796,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,44,2,2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,4,14,14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,15
Case 2796,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44,2,2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,4,10,14 14 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,15
Case 2797,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,30,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,5,12,12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,7,7
Case 2797,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,30,30,4,2 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,5,7,12 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,7
Case 2798,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,6,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,9
Case 2798,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,59,2,2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,6,10,10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,9
Case 2798,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,29,59,2,2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,6,10,10 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 2798,29,0 0 0 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,59,59,4,2 2 2 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,6,6,9,10 10 10 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,9,9
Case 2799,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,31,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,5,11,11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,11
Case 2799,13,0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,31,2,2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,5,10,11 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,11
Case 2799,13,0 13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31,2,2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,5,10,11 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,11,11
Case 28,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,58,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,0,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,8
Case 28,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,58,4,4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,0,15,15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,8
Case 28,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,58,4,4 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,0,15,15 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,8
Case 28,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,20,58,4,4 4 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,0,15,15 15 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,15,8
Case 28,20,0 0 0 0 20 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,58,58,3,4 4 4 4 3 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,0,0,15,15 15 15 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,8,8
Case 280,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,5,14,14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,14
Case 280,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,37,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,5,14,14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,14
Case 280,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,37,3,3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,5,15,14 14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,14
Case 280,4,0 0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,4,37,0,3 3 3 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,0,5,16,14 14 15 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,16,14
Case 280,4,0 0 0 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,4,37,0,3 3 3 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,1,5,16,14 14 15 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,10,14
Case 280,4,0 0 0 4 4 4 -1 -1 -1 -1 -1 -1 -1 -1,6,6,37,1,3 3 3 0 0 1 -1 -1 -1 -1 -1 -1 -1 -1,6,2,5,10,14 14 15 16 16 10 -1 -1 -1 -1 -1 -1 -1 -1,6,14,14
Case 280,6,0 0 0 4 4 4 6 -1 -1 -1 -1 -1 -1 -1,7,37,37,2,3 3 3 0 0 1 2 -1 -1 -1 -1 -1 -1 -1,7,5,5,14,14 14 15 16 16 10 14 -1 -1 -1 -1 -1 -1 -1,7,14,14
Case 2800,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,54,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,3,13,13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,12
Case 2800,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,54,4,4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,3,13,13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,12
Case 2800,2,0 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,54,54,0,4 4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,3,9,13 13 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,12,12
Case 2801,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,2,12,12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,13
Case 2801,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,44,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,2,10,12 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,13
Case 2801,2,0 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,44,2,0 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,2,14,12 10 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,13
Case 2801,8,0 0 2 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,10,44,1,0 1 2 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,4,2,15,12 10 14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,10,13
Case 2801,10,0 0 2 8 10 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,44,44,4,0 1 2 1 4 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,2,2,10,12 10 14 15 10 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,13,13
Case 2802,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,4,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,9
Case 2802,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,4,9,9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,9
Case 2802,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31,1,1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,4,10,9 9 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 2803,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,33,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,2,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,7,10
Case 2803,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,33,0,4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,2,7,10 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,10
Case 2803,4,0 2 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33,1,4 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,2,13,10 7 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,10
Case 2804,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,46,46,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,0,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,8
Case 2804,46,0 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,46,46,0,2 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,0,8,15 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,8
Case 2804,46,0 46 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46,0,2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,0,8,15 8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,8
Case 2805,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,47,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,0,13,13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,14
Case 2805,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,47,2,2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,0,13,13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,14
Case 2805,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,47,3,2 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,0,15,13 13 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,14
Case 2805,1,0 0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,1,47,4,2 2 3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,4,0,10,13 13 15 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,10,14
Case 2805,1,0 0 1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,2,47,4,2 2 3 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,4,0,10,13 13 15 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,13,14
Case 2805,2,0 0 1 1 1 2 -1 -1 -1 -1 -1 -1 -1 -1,6,2,47,4,2 2 3 4 4 4 -1 -1 -1 -1 -1 -1 -1 -1,6,4,0,13,13 13 15 10 10 13 -1 -1 -1 -1 -1 -1 -1 -1,6,13,14
Case 2805,2,0 0 1 1 1 2 2 -1 -1 -1 -1 -1 -1 -1,7,2,47,4,2 2 3 4 4 4 4 -1 -1 -1 -1 -1 -1 -1,7,4,0,13,13 13 15 10 10 13 13 -1 -1 -1 -1 -1 -1 -1,7,13,14
Case 2805,2,0 0 1 1 1 2 2 2 -1 -1 -1 -1 -1 -1,8,47,47,4,2 2 3 4 4 4 4 4 -1 -1 -1 -1 -1 -1,8,0,0,13,13 13 15 10 10 13 13 13 -1 -1 -1 -1 -1 -1,8,14,14
Case 2806,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,32,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,5,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,16
Case 2806,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,32,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,5,15,15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,16
Case 2806,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,32,1,1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,5,15,15 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,16
Case 2806,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,32,1,1 1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,5,15,15 15 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,16,16
Case 2807,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,45,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,3,14,14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,16
Case 2807,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,45,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,3,15,14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,16
Case 2807,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,45,45,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,3,15,14 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,16
Case 2808,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,4,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,11,15
Case 2808,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,43,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,4,11,10 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,15
Case 2808,4,0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,43,0,3 3 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,4,13,10 11 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,13,15
Case 2808,4,0 0 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,28,43,0,3 3 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,4,13,10 11 13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,15,15
Case 2808,28,0 0 4 4 28 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,43,43,3,3 3 0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,4,4,15,10 11 13 13 15 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,15,15
Case 2809,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,53,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,4,7,7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,8
Case 2809,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,53,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,4,14,7 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,8
Case 2809,1,0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,53,53,2,0 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,4,7,7 14 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,8
Case 281,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,1,13,13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,13
Case 281,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,33,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,1,13,13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,12,13
Case 281,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,33,0,3 3 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,1,12,13 13 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,12,13
Case 281,3,0 0 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33,0,3 3 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,1,1,12,13 13 12 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,13,13
Case 2810,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,4,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,10
Case 2810,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,31,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,4,14,10 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,10
Case 2810,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,31,3,1 1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,4,7,10 14 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,10
Case 2810,1,0 0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,2,31,3,1 1 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,4,7,10 14 7 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,15,10
Case 2810,2,0 0 1 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,31,31,3,1 1 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,4,4,15,10 14 7 7 15 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,10,10
Case 2811,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,3,13,13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,13
Case 2811,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,3,13,13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,13
Case 2811,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,3,13,13 13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,13,13
Case 2812,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,51,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,2,14,14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,16
Case 2812,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,51,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,2,15,14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,16
Case 2812,21,0 0 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,21,51,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,2,16,14 15 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,16
Case 2812,21,0 0 21 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,51,51,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,2,2,16,14 15 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,16,16
Case 2813,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,55,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,3,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,9
