case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 562,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 562,7,9 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 562,7,9 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4400,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4400,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4400,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4400,4,2 4 4 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4400,4,2 4 4 4 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 4400,4,2 4 4 4 4 4 0 0 0 0 0 0 0 0,6,2,1
Case 555,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 555,3,9 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 555,3,9 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4312,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4312,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4312,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4473,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 4473,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,14,1
Case 4473,13,2 13 13 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 608,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 608,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 608,9,2 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 608,9,2 9 9 9 0 0 0 0 0 0 0 0 0 0,4,8,1
Case 608,9,2 9 9 9 9 0 0 0 0 0 0 0 0 0,5,2,1
Case 4523,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 4523,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,14,1
Case 4523,13,2 13 13 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 996,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 996,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 996,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4499,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4499,7,6 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4499,7,6 7 7 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 4499,9,6 7 7 9 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 601,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 601,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 601,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 67,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 67,7,6 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 67,7,6 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 611,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 611,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 611,4,4 4 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 750,15,15 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 750,7,15 7 0 0 0 0 0 0 0 0 0 0 0 0,2,15,1
Case 750,15,15 7 15 0 0 0 0 0 0 0 0 0 0 0,3,15,1
Case 750,15,15 7 15 15 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 915,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 915,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 915,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 835,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 835,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 835,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 835,3,2 7 7 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4525,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,1
Case 4525,16,2 16 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 4525,16,2 16 16 0 0 0 0 0 0 0 0 0 0 0,3,16,1
Case 4525,16,2 16 16 16 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 974,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 974,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 974,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 974,6,2 7 7 6 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4489,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4489,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4489,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 725,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 725,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 725,10,2 2 10 0 0 0 0 0 0 0 0 0 0 0,3,10,1
Case 725,10,2 2 10 10 0 0 0 0 0 0 0 0 0 0,4,10,1
Case 725,10,2 2 10 10 10 0 0 0 0 0 0 0 0 0,5,2,1
Case 879,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,1
Case 879,17,2 17 0 0 0 0 0 0 0 0 0 0 0 0,2,18,1
Case 879,17,2 17 17 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4543,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4543,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4543,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 4543,7,2 7 7 7 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 4543,2,2 7 7 7 2 0 0 0 0 0 0 0 0 0,5,2,1
Case 865,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 865,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 865,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4548,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4548,7,6 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4548,7,6 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 933,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 933,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 933,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,14,1
Case 933,13,2 7 7 13 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 672,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 672,7,6 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 672,7,6 7 7 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 672,9,6 7 7 9 0 0 0 0 0 0 0 0 0 0,4,8,1
Case 672,9,6 7 7 9 9 0 0 0 0 0 0 0 0 0,5,8,1
Case 672,9,6 7 7 9 9 9 0 0 0 0 0 0 0 0,6,2,1
Case 803,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 803,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 803,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 803,7,2 7 7 7 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 861,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 861,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 861,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 861,9,2 7 7 9 0 0 0 0 0 0 0 0 0 0,4,8,1
Case 861,9,2 7 7 9 9 0 0 0 0 0 0 0 0 0,5,2,1
Case 473,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 473,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 473,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 929,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 929,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 929,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 929,9,7 7 7 9 0 0 0 0 0 0 0 0 0 0,4,8,1
Case 929,9,7 7 7 9 9 0 0 0 0 0 0 0 0 0,5,8,1
Case 929,9,7 7 7 9 9 9 0 0 0 0 0 0 0 0,6,2,1
Case 4439,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,1
Case 4439,16,7 16 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 4439,16,7 16 16 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 884,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 884,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 884,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4540,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4540,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4540,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 72,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 72,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 72,10,2 2 10 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 628,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 628,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 628,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 628,7,2 7 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 628,7,2 7 7 7 7 0 0 0 0 0 0 0 0 0,5,2,1
Case 499,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 499,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 499,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4333,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4333,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4333,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 468,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 468,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 468,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 468,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 468,2,2 2 2 2 2 0 0 0 0 0 0 0 0 0,5,2,1
Case 4574,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4574,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4574,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 869,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 869,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 869,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 994,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 994,2,9 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 994,7,9 2 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4441,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4441,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4441,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4454,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4454,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 4454,16,2 2 16 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 4454,7,2 2 16 7 0 0 0 0 0 0 0 0 0 0,4,16,1
Case 4454,16,2 2 16 7 16 0 0 0 0 0 0 0 0 0,5,2,1
Case 928,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 928,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 928,7,2 9 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4302,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4302,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4302,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 579,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 579,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 579,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4382,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4382,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4382,2,2 7 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 832,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 832,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 832,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4346,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,1
Case 4346,15,2 15 0 0 0 0 0 0 0 0 0 0 0 0,2,15,1
Case 4346,15,2 15 15 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 442,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,1
Case 442,11,2 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,1
Case 442,11,2 11 11 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4571,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4571,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4571,6,2 2 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4405,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,1
Case 4405,11,6 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,1
Case 4405,11,6 11 11 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 842,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 842,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 842,7,6 6 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 956,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 956,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 956,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 843,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 843,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 843,7,6 6 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 667,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 667,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 667,3,2 6 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4360,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4360,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4360,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 922,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 922,2,6 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 922,7,6 2 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 922,7,6 2 7 7 0 0 0 0 0 0 0 0 0 0,4,4,1
Case 922,6,6 2 7 7 6 0 0 0 0 0 0 0 0 0,5,4,1
Case 922,6,6 2 7 7 6 6 0 0 0 0 0 0 0 0,6,2,1
Case 4406,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4406,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4406,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,11,1
Case 4406,11,2 2 2 11 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 85,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 85,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 85,9,2 2 9 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 460,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 460,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 460,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 900,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 900,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 900,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 900,7,2 7 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 900,7,2 7 7 7 7 0 0 0 0 0 0 0 0 0,5,2,1
Case 647,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 647,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,1
Case 647,11,2 2 11 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 699,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 699,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 699,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 699,4,2 4 4 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 699,4,2 4 4 4 4 0 0 0 0 0 0 0 0 0,5,3,1
Case 699,4,2 4 4 4 4 4 0 0 0 0 0 0 0 0,6,2,1
Case 517,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 517,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 517,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 517,7,2 2 2 7 0 0 0 0 0 0 0 0 0 0,4,8,1
Case 517,9,2 2 2 7 9 0 0 0 0 0 0 0 0 0,5,8,1
Case 517,9,2 2 2 7 9 9 0 0 0 0 0 0 0 0,6,2,1
Case 500,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 500,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 500,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4434,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4434,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4434,7,2 2 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 4434,7,2 2 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 4434,7,2 2 7 7 7 0 0 0 0 0 0 0 0 0,5,1,1
Case 4434,2,2 2 7 7 7 2 0 0 0 0 0 0 0 0,6,7,1
Case 4434,7,2 2 7 7 7 2 7 0 0 0 0 0 0 0,7,2,1
Case 4404,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,1
Case 4404,16,2 16 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 4404,16,2 16 16 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 4404,7,2 16 16 7 0 0 0 0 0 0 0 0 0 0,4,16,1
Case 4404,16,2 16 16 7 16 0 0 0 0 0 0 0 0 0,5,2,1
Case 802,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 802,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 802,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 646,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 646,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 646,6,2 2 6 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 646,6,2 2 6 6 0 0 0 0 0 0 0 0 0 0,4,4,1
Case 646,6,2 2 6 6 6 0 0 0 0 0 0 0 0 0,5,2,1
Case 4391,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 4391,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4391,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 449,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 449,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 449,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 449,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 449,2,2 2 2 2 2 0 0 0 0 0 0 0 0 0,5,2,1
Case 584,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 584,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 584,9,2 2 9 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 584,9,2 2 9 9 0 0 0 0 0 0 0 0 0 0,4,8,1
Case 584,9,2 2 9 9 9 0 0 0 0 0 0 0 0 0,5,8,1
Case 584,9,2 2 9 9 9 9 0 0 0 0 0 0 0 0,6,8,1
Case 584,9,2 2 9 9 9 9 9 0 0 0 0 0 0 0,7,2,1
Case 443,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 443,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 443,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 443,7,2 2 2 7 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 658,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 658,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 658,7,2 2 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 993,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 993,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 993,7,2 2 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 993,7,2 2 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 993,7,2 2 7 7 7 0 0 0 0 0 0 0 0 0,5,2,1
Case 904,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 904,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 904,7,2 2 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 597,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 597,7,2 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 597,7,2 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 476,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,1
Case 476,15,2 15 0 0 0 0 0 0 0 0 0 0 0 0,2,15,1
Case 476,15,2 15 15 0 0 0 0 0 0 0 0 0 0 0,3,15,1
Case 476,15,2 15 15 15 0 0 0 0 0 0 0 0 0 0,4,15,1
Case 476,15,2 15 15 15 15 0 0 0 0 0 0 0 0 0,5,2,1
Case 636,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 636,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 636,7,2 2 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 636,7,2 2 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 636,7,2 2 7 7 7 0 0 0 0 0 0 0 0 0,5,7,1
Case 636,7,2 2 7 7 7 7 0 0 0 0 0 0 0 0,6,2,1
Case 822,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 822,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 822,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 489,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 489,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 489,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 518,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 518,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 518,7,2 2 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 518,7,2 2 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 518,7,2 2 7 7 7 0 0 0 0 0 0 0 0 0,5,2,1
Case 4399,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4399,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4399,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 4399,7,2 2 2 7 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4318,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4318,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4318,7,2 2 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 789,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 789,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 789,6,2 2 6 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4432,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4432,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4432,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 494,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 494,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 494,7,6 6 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 513,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 513,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 513,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 848,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 848,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 848,9,2 2 9 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 619,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 619,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 619,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 605,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
