case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 2187,14,2 14 0 0 0 0 0 0 0 0 0 0 0 0,2,13,2
Case 2187,14,2 14 14 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2188,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 2188,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2188,9,2 2 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2189,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 2189,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2189,6,5 5 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 219,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 219,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 219,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,10,2
Case 219,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,10,2
Case 219,2,2 2 2 2 2 0 0 0 0 0 0 0 0 0,5,3,2
Case 2190,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 2190,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2190,6,5 5 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2191,8,8 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 2191,8,8 8 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 2191,8,8 8 8 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 2191,8,8 8 8 8 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2192,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 2192,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 2192,13,2 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2193,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 2193,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2193,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2194,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,2
Case 2194,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 2195,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 2195,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2195,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2196,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2196,9,4 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2196,9,4 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2197,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 2197,9,6 9 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 2197,6,6 9 6 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 2197,6,6 9 6 6 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2198,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 2198,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 2198,13,2 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2199,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,2
Case 2199,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,16,2
Case 2199,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,16,2
Case 2199,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,16,2
Case 2199,18,18 18 18 18 18 0 0 0 0 0 0 0 0 0,5,3,2
Case 22,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 22,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 22,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,10,1
Case 22,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 220,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 220,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 220,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,2
Case 220,3,3 3 3 3 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2200,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 2200,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 2200,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2201,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,1
Case 2201,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 2201,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2202,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 2202,3,9 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 2202,3,9 3 3 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2203,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,1
Case 2203,17,2 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 2203,18,2 17 18 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2204,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 2204,13,13 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 2204,13,13 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2205,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2205,9,7 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2205,9,7 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2206,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,3
Case 2206,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,8,3
Case 2206,9,17 17 9 0 0 0 0 0 0 0 0 0 0 0,3,8,3
Case 2206,9,17 17 9 9 0 0 0 0 0 0 0 0 0 0,4,8,3
Case 2206,9,17 17 9 9 9 0 0 0 0 0 0 0 0 0,5,19,3
Case 2207,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 2207,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2207,6,5 5 6 0 0 0 0 0 0 0 0 0 0 0,3,8,2
Case 2207,9,5 5 6 9 0 0 0 0 0 0 0 0 0 0,4,8,2
Case 2207,9,5 5 6 9 9 0 0 0 0 0 0 0 0 0,5,3,2
Case 2208,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2208,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2208,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2209,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 2209,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2209,6,5 5 6 0 0 0 0 0 0 0 0 0 0 0,3,6,2
Case 2209,6,5 5 6 6 0 0 0 0 0 0 0 0 0 0,4,6,2
Case 2209,6,5 5 6 6 6 0 0 0 0 0 0 0 0 0,5,3,2
Case 221,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 221,6,9 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 221,6,9 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2210,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,1
Case 2210,6,12 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 2210,6,12 6 6 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2211,8,8 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 2211,2,8 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 2211,8,8 2 8 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 2211,8,8 2 8 8 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2212,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 2212,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 2213,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 2213,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 2213,3,5 5 3 0 0 0 0 0 0 0 0 0 0 0,3,2,2
Case 2213,3,5 5 3 3 0 0 0 0 0 0 0 0 0 0,4,2,2
Case 2213,3,5 5 3 3 3 0 0 0 0 0 0 0 0 0,5,3,2
Case 2214,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 2214,11,2 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 2214,11,2 11 11 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2215,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 2215,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 2215,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2216,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 2216,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 2216,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,2
Case 2216,3,2 3 3 3 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2217,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2217,9,5 9 0 0 0 0 0 0 0 0 0 0 0 0,2,15,2
Case 2217,17,5 9 17 0 0 0 0 0 0 0 0 0 0 0,3,15,2
Case 2217,17,5 9 17 17 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2218,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2218,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2218,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2219,8,8 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 2219,9,8 9 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 2219,18,8 9 18 0 0 0 0 0 0 0 0 0 0 0,3,16,1
Case 2219,18,8 9 18 18 0 0 0 0 0 0 0 0 0 0,4,16,1
Case 2219,18,8 9 18 18 18 0 0 0 0 0 0 0 0 0,5,1,1
Case 222,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 222,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 2220,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,2
Case 2220,17,11 17 0 0 0 0 0 0 0 0 0 0 0 0,2,15,2
Case 2220,17,11 17 17 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2221,10,10 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2221,9,10 9 0 0 0 0 0 0 0 0 0 0 0 0,2,7,2
Case 2221,8,10 9 8 0 0 0 0 0 0 0 0 0 0 0,3,7,2
Case 2221,8,10 9 8 8 0 0 0 0 0 0 0 0 0 0,4,8,2
Case 2221,9,10 9 8 8 9 0 0 0 0 0 0 0 0 0,5,3,2
Case 2222,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2222,9,6 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2222,9,6 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2223,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,2
Case 2223,18,6 18 0 0 0 0 0 0 0 0 0 0 0 0,2,16,2
Case 2223,18,6 18 18 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2224,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 2224,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2224,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2225,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 2225,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 2225,13,3 3 13 0 0 0 0 0 0 0 0 0 0 0,3,16,2
Case 2225,18,3 3 13 18 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2226,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 2226,11,3 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 2226,11,3 11 11 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2227,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 2227,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 2227,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2228,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 2228,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 2228,2,2 9 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2229,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 2229,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 2229,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 223,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 223,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 223,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,10,2
Case 223,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2230,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 2230,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 2230,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2231,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 2231,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2231,6,5 5 6 0 0 0 0 0 0 0 0 0 0 0,3,6,2
Case 2231,6,5 5 6 6 0 0 0 0 0 0 0 0 0 0,4,6,2
Case 2231,6,5 5 6 6 6 0 0 0 0 0 0 0 0 0,5,3,2
Case 2232,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 2232,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2233,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2233,9,13 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2233,9,13 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2234,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 2234,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2234,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2235,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2235,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2235,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2236,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 2236,9,11 9 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 2236,2,11 9 2 0 0 0 0 0 0 0 0 0 0 0,3,10,1
Case 2236,2,11 9 2 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2237,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 2237,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 2237,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2238,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 2238,6,9 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2238,6,9 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2239,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 2239,9,11 9 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 2239,6,11 9 6 0 0 0 0 0 0 0 0 0 0 0,3,6,1
Case 2239,6,11 9 6 6 0 0 0 0 0 0 0 0 0 0,4,10,1
Case 2239,2,11 9 6 6 2 0 0 0 0 0 0 0 0 0,5,6,1
Case 2239,6,11 9 6 6 2 6 0 0 0 0 0 0 0 0,6,6,1
Case 2239,6,11 9 6 6 2 6 6 0 0 0 0 0 0 0,7,1,1
Case 224,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 224,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 224,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,6,2
Case 224,6,6 6 6 6 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2240,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 2240,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2240,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2241,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 2241,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 2241,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,10,2
Case 2241,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2242,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 2242,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 2242,2,3 3 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2243,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2243,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2243,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2244,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,13,2
Case 2244,14,2 14 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2244,9,2 14 9 0 0 0 0 0 0 0 0 0 0 0,3,13,2
Case 2244,14,2 14 9 14 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2245,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 2245,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 2245,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,10,1
Case 2245,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2246,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 2246,13,13 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 2246,13,13 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2247,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
Case 2247,11,11 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,2
Case 2247,11,11 11 11 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2248,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 2248,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 2248,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,2
Case 2248,3,2 3 3 3 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2249,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,2
Case 2249,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,16,2
Case 2249,18,4 4 18 0 0 0 0 0 0 0 0 0 0 0,3,16,2
Case 2249,18,4 4 18 18 0 0 0 0 0 0 0 0 0 0,4,16,2
Case 2249,18,4 4 18 18 18 0 0 0 0 0 0 0 0 0,5,16,2
Case 2249,18,4 4 18 18 18 18 0 0 0 0 0 0 0 0,6,16,2
Case 2249,18,4 4 18 18 18 18 18 0 0 0 0 0 0 0,7,16,2
Case 2249,18,4 4 18 18 18 18 18 18 0 0 0 0 0 0,8,3,2
Case 225,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 225,3,6 3 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 2250,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 2250,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 2250,2,2 3 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2251,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2251,9,2 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2251,9,2 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2252,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 2252,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 2252,13,2 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2253,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,1
Case 2253,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,1
Case 2253,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2254,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2254,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2254,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2255,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 2255,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 2255,13,2 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2256,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 2256,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 2257,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,12,2
Case 2257,13,2 13 0 0 0 0 0 0 0 0 0 0 0 0,2,12,2
Case 2257,13,2 13 13 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2258,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 2258,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,2
Case 2258,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2259,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2259,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2259,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,2
Case 2259,9,9 9 9 9 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 226,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,2
Case 226,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 226,6,3 3 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2260,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 2260,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 2260,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2261,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 2261,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,10,2
Case 2261,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2262,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 2262,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2262,6,6 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2263,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 2263,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,5,2
Case 2263,5,5 5 5 0 0 0 0 0 0 0 0 0 0 0,3,2,2
Case 2263,3,5 5 5 3 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2264,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,2
Case 2264,6,2 6 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2264,6,2 6 6 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2265,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 2265,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,5,2
Case 2265,5,5 5 5 0 0 0 0 0 0 0 0 0 0 0,3,12,2
Case 2265,13,5 5 5 13 0 0 0 0 0 0 0 0 0 0,4,14,2
Case 2265,16,5 5 5 13 16 0 0 0 0 0 0 0 0 0,5,3,2
Case 2266,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2266,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,2
Case 2266,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2267,11,11 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 2267,9,11 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 2267,9,11 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 2267,9,11 9 9 9 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2268,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,1
Case 2268,17,2 17 0 0 0 0 0 0 0 0 0 0 0 0,2,12,1
Case 2268,13,2 17 13 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2269,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 2269,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,6,2
Case 2269,6,5 5 6 0 0 0 0 0 0 0 0 0 0 0,3,6,2
Case 2269,6,5 5 6 6 0 0 0 0 0 0 0 0 0 0,4,6,2
Case 2269,6,5 5 6 6 6 0 0 0 0 0 0 0 0 0,5,3,2
Case 227,5,5 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,2
Case 227,5,5 5 0 0 0 0 0 0 0 0 0 0 0 0,2,5,2
Case 227,5,5 5 5 0 0 0 0 0 0 0 0 0 0 0,3,3,2
Case 2270,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,2
Case 2270,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,2
Case 2271,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,2
Case 2271,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,20,2
Case 2271,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,20,2
Case 2271,7,7 7 7 7 0 0 0 0 0 0 0 0 0 0,4,20,2
Case 2271,7,7 7 7 7 7 0 0 0 0 0 0 0 0 0,5,3,2
Case 2272,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,2
Case 2272,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,4,2
Case 2272,4,9 9 4 0 0 0 0 0 0 0 0 0 0 0,3,4,2
Case 2272,4,9 9 4 4 0 0 0 0 0 0 0 0 0 0,4,3,2
Case 2273,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,2
