case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 2534,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,6,0 0 0 0 0 0 0 0 0 0 0 0 0 3 6,1,6
Case 2534,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,6,0 0 0 0 0 0 0 0 0 0 0 0 3 6 6,2,7
Case 2534,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 6 6 7,3,2
Case 2535,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,19
Case 2535,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,19,0 0 0 0 0 0 0 0 0 0 0 0 0 15 19,1,19
Case 2535,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,19,0 0 0 0 0 0 0 0 0 0 0 0 15 19 19,2,7
Case 2535,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 15 19 19 7,3,2
Case 2536,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,12
Case 2536,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,12,0 0 0 0 0 0 0 0 0 0 0 0 0 3 12,1,12
Case 2536,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,12,0 0 0 0 0 0 0 0 0 0 0 0 3 12 12,2,7
Case 2536,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 12 12 7,3,2
Case 2537,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 2537,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,4
Case 2537,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 10 10 4,2,7
Case 2537,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 10 10 4 7,3,2
Case 2538,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,12
Case 2538,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,4,12,0 0 0 0 0 0 0 0 0 0 0 0 0 4 12,1,4
Case 2538,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4 4,2,8,4,0 0 0 0 0 0 0 0 0 0 0 0 4 12 4,2,4
Case 2538,8,0 0 0 0 0 0 0 0 0 0 0 3 4 4 8,3,5,4,0 0 0 0 0 0 0 0 0 0 0 4 12 4 4,3,4
Case 2538,5,0 0 0 0 0 0 0 0 0 0 3 4 4 8 5,4,6,4,0 0 0 0 0 0 0 0 0 0 4 12 4 4 4,4,7
Case 2538,6,0 0 0 0 0 0 0 0 0 3 4 4 8 5 6,5,2,7,0 0 0 0 0 0 0 0 0 4 12 4 4 4 7,5,2
Case 2539,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,6
Case 2539,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6 6,1,6
Case 2539,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,6,0 0 0 0 0 0 0 0 0 0 0 0 6 6 6,2,7
Case 2539,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 6 6 6 7,3,2
Case 2540,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 2540,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 2540,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 2540,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 2541,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 2541,5,0 0 0 0 0 0 0 0 0 0 0 0 0 4 5,1,6,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,5
Case 2541,6,0 0 0 0 0 0 0 0 0 0 0 0 4 5 6,2,2,5,0 0 0 0 0 0 0 0 0 0 0 0 3 3 5,2,2
Case 2542,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 2542,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,15
Case 2542,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 3 3 15,2,7
Case 2542,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 15 7,3,2
Case 2543,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,16
Case 2543,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,16,0 0 0 0 0 0 0 0 0 0 0 0 0 10 16,1,16
Case 2543,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,16,0 0 0 0 0 0 0 0 0 0 0 0 10 16 16,2,7
Case 2543,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 10 16 16 7,3,2
Case 2544,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 7,0,3,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 8,0,8
Case 2544,3,0 0 0 0 0 0 0 0 0 0 0 0 0 7 3,1,3,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8 8,1,4
Case 2544,3,0 0 0 0 0 0 0 0 0 0 0 0 7 3 3,2,4,4,0 0 0 0 0 0 0 0 0 0 0 0 8 8 4,2,4
Case 2544,4,0 0 0 0 0 0 0 0 0 0 0 7 3 3 4,3,5,4,0 0 0 0 0 0 0 0 0 0 0 8 8 4 4,3,4
Case 2544,5,0 0 0 0 0 0 0 0 0 0 7 3 3 4 5,4,6,4,0 0 0 0 0 0 0 0 0 0 8 8 4 4 4,4,7
Case 2544,6,0 0 0 0 0 0 0 0 0 7 3 3 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 8 8 4 4 4 7,5,2
Case 2545,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 2545,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 2545,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 2545,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 2546,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,6
Case 2546,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,6,0 0 0 0 0 0 0 0 0 0 0 0 0 3 6,1,6
Case 2546,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,6,0 0 0 0 0 0 0 0 0 0 0 0 3 6 6,2,7
Case 2546,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 6 6 7,3,2
Case 2547,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 16,0,16
Case 2547,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16 16,1,16
Case 2547,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,16,0 0 0 0 0 0 0 0 0 0 0 0 16 16 16,2,7
Case 2547,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 16 16 16 7,3,2
Case 2548,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,9,0 0 0 0 0 0 0 0 0 0 0 0 0 0 9,0,8
Case 2548,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 9 8,1,8
Case 2548,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,8,0 0 0 0 0 0 0 0 0 0 0 0 9 8 8,2,7
Case 2548,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 9 8 8 7,3,2
Case 2549,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,8
Case 2549,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 3 8,1,8
Case 2549,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,8,0 0 0 0 0 0 0 0 0 0 0 0 3 8 8,2,7
Case 2549,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 8 8 7,3,2
Case 2550,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,6
Case 2550,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,6,0 0 0 0 0 0 0 0 0 0 0 0 0 3 6,1,4
Case 2550,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,8,4,0 0 0 0 0 0 0 0 0 0 0 0 3 6 4,2,4
Case 2550,8,0 0 0 0 0 0 0 0 0 0 0 3 4 8 8,3,5,4,0 0 0 0 0 0 0 0 0 0 0 3 6 4 4,3,4
Case 2550,5,0 0 0 0 0 0 0 0 0 0 3 4 8 8 5,4,5,4,0 0 0 0 0 0 0 0 0 0 3 6 4 4 4,4,4
Case 2550,5,0 0 0 0 0 0 0 0 0 3 4 8 8 5 5,5,6,4,0 0 0 0 0 0 0 0 0 3 6 4 4 4 4,5,5
Case 2550,6,0 0 0 0 0 0 0 0 3 4 8 8 5 5 6,6,2,5,0 0 0 0 0 0 0 0 3 6 4 4 4 4 5,6,2
Case 2551,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,11
Case 2551,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 3 11,1,11
Case 2551,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,11,0 0 0 0 0 0 0 0 0 0 0 0 3 11 11,2,7
Case 2551,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 11 11 7,3,2
Case 2552,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,18
Case 2552,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,18,0 0 0 0 0 0 0 0 0 0 0 0 0 3 18,1,18
Case 2552,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,18,0 0 0 0 0 0 0 0 0 0 0 0 3 18 18,2,7
Case 2552,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 18 18 7,3,2
Case 2553,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 2553,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,4
Case 2553,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,8,4,0 0 0 0 0 0 0 0 0 0 0 0 10 10 4,2,4
Case 2553,8,0 0 0 0 0 0 0 0 0 0 0 3 3 4 8,3,4,4,0 0 0 0 0 0 0 0 0 0 0 10 10 4 4,3,4
Case 2553,4,0 0 0 0 0 0 0 0 0 0 3 3 4 8 4,4,5,4,0 0 0 0 0 0 0 0 0 0 10 10 4 4 4,4,4
Case 2553,5,0 0 0 0 0 0 0 0 0 3 3 4 8 4 5,5,6,4,0 0 0 0 0 0 0 0 0 10 10 4 4 4 4,5,7
Case 2553,6,0 0 0 0 0 0 0 0 3 3 4 8 4 5 6,6,2,7,0 0 0 0 0 0 0 0 10 10 4 4 4 4 7,6,2
Case 2554,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,15
Case 2554,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15 15,1,15
Case 2554,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15 15,2,7
Case 2554,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 15 15 15 7,3,2
Case 2555,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 16,0,11
Case 2555,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,11,0 0 0 0 0 0 0 0 0 0 0 0 0 16 11,1,11
Case 2555,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 16 11 11,2,11
Case 2555,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,11,0 0 0 0 0 0 0 0 0 0 0 16 11 11 11,3,5
Case 2555,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 16 11 11 11 5,4,2
Case 2556,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 2556,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 2556,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 2556,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 2557,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 2557,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,4
Case 2557,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 10 10 4,2,7
Case 2557,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 10 10 4 7,3,2
Case 2558,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 2558,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,4
Case 2558,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4 4,2,4
Case 2558,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,4,0 0 0 0 0 0 0 0 0 0 0 3 4 4 4,3,5
Case 2558,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 3 4 4 4 5,4,2
Case 2559,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 2559,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 2559,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,4
Case 2559,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4 4,3,7
Case 2559,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 4 4 4 4 7,4,2
Case 2560,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,13,0 0 0 0 0 0 0 0 0 0 0 0 0 0 13,0,13
Case 2560,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13 13,1,13
Case 2560,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13 13,2,14
Case 2560,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,14,0 0 0 0 0 0 0 0 0 0 0 13 13 13 14,3,14
Case 2560,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,5,14,0 0 0 0 0 0 0 0 0 0 13 13 13 14 14,4,14
Case 2560,5,0 0 0 0 0 0 0 0 0 3 4 8 4 5 5,5,6,14,0 0 0 0 0 0 0 0 0 13 13 13 14 14 14,5,7
Case 2560,6,0 0 0 0 0 0 0 0 3 4 8 4 5 5 6,6,2,7,0 0 0 0 0 0 0 0 13 13 13 14 14 14 7,6,2
Case 2561,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 8,0,8
Case 2561,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8 8,1,8
Case 2561,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8 8,2,7
Case 2561,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 8 8 8 7,3,2
Case 2562,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 7,0,3,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 17,0,17
Case 2562,3,0 0 0 0 0 0 0 0 0 0 0 0 0 7 3,1,3,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17 17,1,4
Case 2562,3,0 0 0 0 0 0 0 0 0 0 0 0 7 3 3,2,4,4,0 0 0 0 0 0 0 0 0 0 0 0 17 17 4,2,4
Case 2562,4,0 0 0 0 0 0 0 0 0 0 0 7 3 3 4,3,5,4,0 0 0 0 0 0 0 0 0 0 0 17 17 4 4,3,4
Case 2562,5,0 0 0 0 0 0 0 0 0 0 7 3 3 4 5,4,6,4,0 0 0 0 0 0 0 0 0 0 17 17 4 4 4,4,7
Case 2562,6,0 0 0 0 0 0 0 0 0 7 3 3 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 17 17 4 4 4 7,5,2
Case 2563,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 2563,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 2563,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 2563,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 2564,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,9,0 0 0 0 0 0 0 0 0 0 0 0 0 0 9,0,9
Case 2564,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9 9,1,9
Case 2564,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9 9,2,7
Case 2564,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 9 9 9 7,3,2
Case 2565,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,11
Case 2565,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 4 11,1,11
Case 2565,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,11,0 0 0 0 0 0 0 0 0 0 0 0 4 11 11,2,7
Case 2565,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 11 11 7,3,2
Case 2566,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,15
Case 2566,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15 15,1,15
Case 2566,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15 15,2,7
Case 2566,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 15 15 15 7,3,2
Case 2567,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 2567,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,15
Case 2567,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,15,0 0 0 0 0 0 0 0 0 0 0 0 10 10 15,2,15
Case 2567,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,15,0 0 0 0 0 0 0 0 0 0 0 10 10 15 15,3,15
Case 2567,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,4,15,0 0 0 0 0 0 0 0 0 0 10 10 15 15 15,4,15
Case 2567,4,0 0 0 0 0 0 0 0 0 3 4 8 4 5 4,5,5,15,0 0 0 0 0 0 0 0 0 10 10 15 15 15 15,5,15
Case 2567,5,0 0 0 0 0 0 0 0 3 4 8 4 5 4 5,6,6,15,0 0 0 0 0 0 0 0 10 10 15 15 15 15 15,6,7
Case 2567,6,0 0 0 0 0 0 0 3 4 8 4 5 4 5 6,7,2,7,0 0 0 0 0 0 0 10 10 15 15 15 15 15 7,7,2
Case 2568,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 2568,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,11
Case 2568,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11 11,2,7
Case 2568,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 11 11 11 7,3,2
Case 2569,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 2569,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,16
Case 2569,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,16,0 0 0 0 0 0 0 0 0 0 0 0 3 4 16,2,16
Case 2569,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,16,0 0 0 0 0 0 0 0 0 0 0 3 4 16 16,3,5
Case 2569,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 3 4 16 16 5,4,2
Case 2570,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 2570,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 2570,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 2570,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 2571,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,11
Case 2571,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,11,0 0 0 0 0 0 0 0 0 0 0 0 0 6 11,1,11
Case 2571,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 6 11 11,2,11
Case 2571,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,11,0 0 0 0 0 0 0 0 0 0 0 6 11 11 11,3,5
Case 2571,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 6 11 11 11 5,4,2
Case 2572,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 2572,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,9,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 2572,9,0 0 0 0 0 0 0 0 0 0 0 0 3 4 9,2,4,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,4
Case 2572,4,0 0 0 0 0 0 0 0 0 0 0 3 4 9 4,3,8,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4 4,3,4
