case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 4458,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4458,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 4458,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,13,2
Case 4458,15,0 0 0 0 0 0 0 0 0 0 7 7 7 15,4,4,2
Case 4459,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,2
Case 4459,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,5,2
Case 4459,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,5,2
Case 4459,4,0 0 0 0 0 0 0 0 0 0 2 4 4 4,4,4,2
Case 446,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,5,1
Case 446,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,5,1
Case 446,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,5,1
Case 446,4,0 0 0 0 0 0 0 0 0 0 4 4 4 4,4,3,1
Case 4460,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4460,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4460,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4461,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 4461,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,15,2
Case 4461,14,0 0 0 0 0 0 0 0 0 0 0 2 14 14,3,4,2
Case 4462,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4462,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4462,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4463,18,0 0 0 0 0 0 0 0 0 0 0 0 0 18,1,18,7
Case 4463,18,0 0 0 0 0 0 0 0 0 0 0 0 18 18,2,18,7
Case 4463,18,0 0 0 0 0 0 0 0 0 0 0 18 18 18,3,1,7
Case 4463,2,0 0 0 0 0 0 0 0 0 0 18 18 18 2,4,21,7
Case 4463,23,0 0 0 0 0 0 0 0 0 18 18 18 2 23,5,21,7
Case 4463,23,0 0 0 0 0 0 0 0 18 18 18 2 23 23,6,2,7
Case 4463,3,0 0 0 0 0 0 0 18 18 18 2 23 23 3,7,2,7
Case 4463,3,0 0 0 0 0 0 18 18 18 2 23 23 3 3,8,1,7
Case 4464,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,2,2
Case 4464,3,0 0 0 0 0 0 0 0 0 0 0 0 14 3,2,16,2
Case 4464,17,0 0 0 0 0 0 0 0 0 0 0 14 3 17,3,16,2
Case 4464,17,0 0 0 0 0 0 0 0 0 0 14 3 17 17,4,4,2
Case 4465,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,1
Case 4465,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,12,1
Case 4465,11,0 0 0 0 0 0 0 0 0 0 0 2 3 11,3,12,1
Case 4465,11,0 0 0 0 0 0 0 0 0 0 2 3 11 11,4,3,1
Case 4466,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,10,2
Case 4466,12,0 0 0 0 0 0 0 0 0 0 0 0 2 12,2,10,2
Case 4466,12,0 0 0 0 0 0 0 0 0 0 0 2 12 12,3,4,2
Case 4467,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4467,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,2,2
Case 4467,3,0 0 0 0 0 0 0 0 0 0 0 7 7 3,3,16,2
Case 4467,17,0 0 0 0 0 0 0 0 0 0 7 7 3 17,4,16,2
Case 4467,17,0 0 0 0 0 0 0 0 0 7 7 3 17 17,5,16,2
Case 4467,17,0 0 0 0 0 0 0 0 7 7 3 17 17 17,6,16,2
Case 4467,17,0 0 0 0 0 0 0 7 7 3 17 17 17 17,7,4,2
Case 4468,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4468,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,4,2
Case 4469,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4469,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4469,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 447,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,1
Case 447,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,3,1
Case 4470,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,12,2
Case 4470,11,0 0 0 0 0 0 0 0 0 0 0 0 10 11,2,12,2
Case 4470,11,0 0 0 0 0 0 0 0 0 0 0 10 11 11,3,4,2
Case 4471,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,9,2
Case 4471,10,0 0 0 0 0 0 0 0 0 0 0 0 2 10,2,9,2
Case 4471,10,0 0 0 0 0 0 0 0 0 0 0 2 10 10,3,4,2
Case 4472,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,13,2
Case 4472,15,0 0 0 0 0 0 0 0 0 0 0 0 2 15,2,6,2
Case 4472,5,0 0 0 0 0 0 0 0 0 0 0 2 15 5,3,13,2
Case 4472,15,0 0 0 0 0 0 0 0 0 0 2 15 5 15,4,6,2
Case 4472,5,0 0 0 0 0 0 0 0 0 2 15 5 15 5,5,4,2
Case 4473,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,16,2
Case 4473,17,0 0 0 0 0 0 0 0 0 0 0 0 7 17,2,16,2
Case 4473,17,0 0 0 0 0 0 0 0 0 0 0 7 17 17,3,4,2
Case 4474,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,5,2
Case 4474,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,5,2
Case 4474,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,4,2
Case 4475,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,1
Case 4475,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,1
Case 4475,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,3,1
Case 4476,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4476,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4476,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4477,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,2,2
Case 4477,3,0 0 0 0 0 0 0 0 0 0 0 0 11 3,2,2,2
Case 4477,3,0 0 0 0 0 0 0 0 0 0 0 11 3 3,3,4,2
Case 4478,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,1
Case 4478,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,1
Case 4478,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,1
Case 4478,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,1,1
Case 4478,2,0 0 0 0 0 0 0 0 0 2 2 2 2 2,5,3,1
Case 4479,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4479,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,4,2
Case 448,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 448,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,15,2
Case 448,14,0 0 0 0 0 0 0 0 0 0 0 2 14 14,3,15,2
Case 448,14,0 0 0 0 0 0 0 0 0 0 2 14 14 14,4,4,2
Case 4480,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,12,2
Case 4480,11,0 0 0 0 0 0 0 0 0 0 0 0 7 11,2,12,2
Case 4480,11,0 0 0 0 0 0 0 0 0 0 0 7 11 11,3,4,2
Case 4481,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,13,2
Case 4481,15,0 0 0 0 0 0 0 0 0 0 0 0 14 15,2,7,2
Case 4481,8,0 0 0 0 0 0 0 0 0 0 0 14 15 8,3,2,2
Case 4481,3,0 0 0 0 0 0 0 0 0 0 14 15 8 3,4,7,2
Case 4481,8,0 0 0 0 0 0 0 0 0 14 15 8 3 8,5,4,2
Case 4482,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,5,2
Case 4482,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,5,2
Case 4482,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,5,2
Case 4482,4,0 0 0 0 0 0 0 0 0 0 4 4 4 4,4,5,2
Case 4482,4,0 0 0 0 0 0 0 0 0 4 4 4 4 4,5,4,2
Case 4483,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4483,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4483,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4484,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,10,2
Case 4484,12,0 0 0 0 0 0 0 0 0 0 0 0 2 12,2,14,2
Case 4484,16,0 0 0 0 0 0 0 0 0 0 0 2 12 16,3,4,2
Case 4485,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,5,1
Case 4485,4,0 0 0 0 0 0 0 0 0 0 0 0 14 4,2,5,1
Case 4485,4,0 0 0 0 0 0 0 0 0 0 0 14 4 4,3,5,1
Case 4485,4,0 0 0 0 0 0 0 0 0 0 14 4 4 4,4,3,1
Case 4486,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,2,2
Case 4486,3,0 0 0 0 0 0 0 0 0 0 0 0 17 3,2,2,2
Case 4486,3,0 0 0 0 0 0 0 0 0 0 0 17 3 3,3,4,2
Case 4487,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,2,1
Case 4487,3,0 0 0 0 0 0 0 0 0 0 0 0 4 3,2,2,1
Case 4487,3,0 0 0 0 0 0 0 0 0 0 0 4 3 3,3,3,1
Case 4488,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,2,2
Case 4488,3,0 0 0 0 0 0 0 0 0 0 0 0 4 3,2,12,2
Case 4488,11,0 0 0 0 0 0 0 0 0 0 0 4 3 11,3,4,2
Case 4489,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4489,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 4489,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,4,2
Case 449,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 449,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 449,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,11,2
Case 449,7,0 0 0 0 0 0 0 0 0 0 7 7 7 7,4,11,2
Case 449,7,0 0 0 0 0 0 0 0 0 7 7 7 7 7,5,4,2
Case 4490,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,15,2
Case 4490,14,0 0 0 0 0 0 0 0 0 0 0 0 7 14,2,15,2
Case 4490,14,0 0 0 0 0 0 0 0 0 0 0 7 14 14,3,15,2
Case 4490,14,0 0 0 0 0 0 0 0 0 0 7 14 14 14,4,15,2
Case 4490,14,0 0 0 0 0 0 0 0 0 7 14 14 14 14,5,4,2
Case 4491,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 4491,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,15,2
Case 4491,14,0 0 0 0 0 0 0 0 0 0 0 2 14 14,3,4,2
Case 4492,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 4492,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,15,2
Case 4492,14,0 0 0 0 0 0 0 0 0 0 0 2 14 14,3,15,2
Case 4492,14,0 0 0 0 0 0 0 0 0 0 2 14 14 14,4,4,2
Case 4493,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4493,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4493,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4494,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,8,2
Case 4494,9,0 0 0 0 0 0 0 0 0 0 0 0 2 9,2,8,2
Case 4494,9,0 0 0 0 0 0 0 0 0 0 0 2 9 9,3,4,2
Case 4495,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4495,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,4,2
Case 4496,20,0 0 0 0 0 0 0 0 0 0 0 0 0 20,1,2,2
Case 4496,3,0 0 0 0 0 0 0 0 0 0 0 0 20 3,2,8,2
Case 4496,9,0 0 0 0 0 0 0 0 0 0 0 20 3 9,3,8,2
Case 4496,9,0 0 0 0 0 0 0 0 0 0 20 3 9 9,4,4,2
Case 4497,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,8,2
Case 4497,9,0 0 0 0 0 0 0 0 0 0 0 0 3 9,2,7,2
Case 4497,8,0 0 0 0 0 0 0 0 0 0 0 3 9 8,3,7,2
Case 4497,8,0 0 0 0 0 0 0 0 0 0 3 9 8 8,4,4,2
Case 4498,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 4498,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,15,2
Case 4498,14,0 0 0 0 0 0 0 0 0 0 0 2 14 14,3,15,2
Case 4498,14,0 0 0 0 0 0 0 0 0 0 2 14 14 14,4,4,2
Case 4499,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,2,2
Case 4499,3,0 0 0 0 0 0 0 0 0 0 0 0 14 3,2,2,2
Case 4499,3,0 0 0 0 0 0 0 0 0 0 0 14 3 3,3,5,2
Case 4499,4,0 0 0 0 0 0 0 0 0 0 14 3 3 4,4,4,2
Case 45,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,5,2
Case 45,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,5,2
Case 45,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,4,2
Case 450,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,5,2
Case 450,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,5,2
Case 450,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,4,2
Case 4500,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,12,2
Case 4500,11,0 0 0 0 0 0 0 0 0 0 0 0 17 11,2,12,2
Case 4500,11,0 0 0 0 0 0 0 0 0 0 0 17 11 11,3,4,2
Case 4501,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,1
Case 4501,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,1
Case 4501,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,1
Case 4501,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,1,1
Case 4501,2,0 0 0 0 0 0 0 0 0 2 2 2 2 2,5,3,1
Case 4502,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4502,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,10,2
Case 4502,12,0 0 0 0 0 0 0 0 0 0 0 7 7 12,3,4,2
Case 4503,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,5,2
Case 4503,4,0 0 0 0 0 0 0 0 0 0 0 0 7 4,2,5,2
Case 4503,4,0 0 0 0 0 0 0 0 0 0 0 7 4 4,3,2,2
Case 4503,3,0 0 0 0 0 0 0 0 0 0 7 4 4 3,4,2,2
Case 4503,3,0 0 0 0 0 0 0 0 0 7 4 4 3 3,5,4,2
Case 4504,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4504,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,5,2
Case 4504,4,0 0 0 0 0 0 0 0 0 0 0 7 7 4,3,4,2
Case 4505,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4505,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4505,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4506,18,0 0 0 0 0 0 0 0 0 0 0 0 0 18,1,2,1
Case 4506,3,0 0 0 0 0 0 0 0 0 0 0 0 18 3,2,2,1
Case 4506,3,0 0 0 0 0 0 0 0 0 0 0 18 3 3,3,2,1
Case 4506,3,0 0 0 0 0 0 0 0 0 0 18 3 3 3,4,3,1
Case 4507,20,0 0 0 0 0 0 0 0 0 0 0 0 0 20,1,2,2
Case 4507,3,0 0 0 0 0 0 0 0 0 0 0 0 20 3,2,8,2
Case 4507,9,0 0 0 0 0 0 0 0 0 0 0 20 3 9,3,7,2
Case 4507,8,0 0 0 0 0 0 0 0 0 0 20 3 9 8,4,4,2
Case 4508,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,10,2
Case 4508,12,0 0 0 0 0 0 0 0 0 0 0 0 4 12,2,10,2
Case 4508,12,0 0 0 0 0 0 0 0 0 0 0 4 12 12,3,4,2
Case 4509,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,10,2
Case 4509,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,10,2
Case 4509,12,0 0 0 0 0 0 0 0 0 0 0 12 12 12,3,4,2
Case 451,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,2,2
Case 451,3,0 0 0 0 0 0 0 0 0 0 0 0 4 3,2,16,2
Case 451,17,0 0 0 0 0 0 0 0 0 0 0 4 3 17,3,16,2
Case 451,17,0 0 0 0 0 0 0 0 0 0 4 3 17 17,4,4,2
Case 4510,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,16,2
Case 4510,17,0 0 0 0 0 0 0 0 0 0 0 0 17 17,2,16,2
Case 4510,17,0 0 0 0 0 0 0 0 0 0 0 17 17 17,3,4,2
Case 4511,18,0 0 0 0 0 0 0 0 0 0 0 0 0 18,1,20,1
Case 4511,21,0 0 0 0 0 0 0 0 0 0 0 0 18 21,2,2,1
Case 4511,3,0 0 0 0 0 0 0 0 0 0 0 18 21 3,3,2,1
Case 4511,3,0 0 0 0 0 0 0 0 0 0 18 21 3 3,4,2,1
Case 4511,3,0 0 0 0 0 0 0 0 0 18 21 3 3 3,5,3,1
Case 4512,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4512,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4512,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4513,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4513,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,4,2
Case 4514,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,2,2
Case 4514,3,0 0 0 0 0 0 0 0 0 0 0 0 17 3,2,2,2
Case 4514,3,0 0 0 0 0 0 0 0 0 0 0 17 3 3,3,5,2
Case 4514,4,0 0 0 0 0 0 0 0 0 0 17 3 3 4,4,5,2
Case 4514,4,0 0 0 0 0 0 0 0 0 17 3 3 4 4,5,4,2
Case 4515,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4515,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4515,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4516,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4516,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4516,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4517,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4517,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,15,2
Case 4517,14,0 0 0 0 0 0 0 0 0 0 0 14 14 14,3,4,2
Case 4518,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,2
Case 4518,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,5,2
Case 4518,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,5,2
Case 4518,4,0 0 0 0 0 0 0 0 0 0 2 4 4 4,4,4,2
Case 4519,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4519,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,10,2
Case 4519,12,0 0 0 0 0 0 0 0 0 0 0 7 7 12,3,10,2
Case 4519,12,0 0 0 0 0 0 0 0 0 0 7 7 12 12,4,10,2
Case 4519,12,0 0 0 0 0 0 0 0 0 7 7 12 12 12,5,5,2
Case 4519,4,0 0 0 0 0 0 0 0 7 7 12 12 12 4,6,5,2
Case 4519,4,0 0 0 0 0 0 0 7 7 12 12 12 4 4,7,5,2
Case 4519,4,0 0 0 0 0 0 7 7 12 12 12 4 4 4,8,5,2
Case 4519,4,0 0 0 0 0 7 7 12 12 12 4 4 4 4,9,4,2
Case 452,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 452,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 452,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4520,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,2,2
Case 4520,3,0 0 0 0 0 0 0 0 0 0 0 0 11 3,2,2,2
Case 4520,3,0 0 0 0 0 0 0 0 0 0 0 11 3 3,3,4,2
Case 4521,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4521,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 4521,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,4,2
Case 4522,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,6,2
Case 4522,5,0 0 0 0 0 0 0 0 0 0 0 0 2 5,2,6,2
Case 4522,5,0 0 0 0 0 0 0 0 0 0 0 2 5 5,3,6,2
Case 4522,5,0 0 0 0 0 0 0 0 0 0 2 5 5 5,4,4,2
Case 4523,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,16,2
Case 4523,17,0 0 0 0 0 0 0 0 0 0 0 0 7 17,2,16,2
Case 4523,17,0 0 0 0 0 0 0 0 0 0 0 7 17 17,3,4,2
Case 4524,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4524,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4524,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4525,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,2
Case 4525,8,0 0 0 0 0 0 0 0 0 0 0 0 7 8,2,7,2
Case 4525,8,0 0 0 0 0 0 0 0 0 0 0 7 8 8,3,7,2
Case 4525,8,0 0 0 0 0 0 0 0 0 0 7 8 8 8,4,4,2
Case 4526,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 4526,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,15,2
Case 4526,14,0 0 0 0 0 0 0 0 0 0 0 2 14 14,3,4,2
Case 4527,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,5,2
Case 4527,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,2
Case 4528,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4528,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4528,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,2
Case 4528,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,10,2
Case 4528,12,0 0 0 0 0 0 0 0 0 2 2 2 2 12,5,4,2
Case 4529,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4529,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,15,2
Case 4529,14,0 0 0 0 0 0 0 0 0 0 0 7 7 14,3,4,2
Case 453,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 453,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 453,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,2
Case 453,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,4,2
Case 4530,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,2,1
Case 4530,3,0 0 0 0 0 0 0 0 0 0 0 0 11 3,2,2,1
Case 4530,3,0 0 0 0 0 0 0 0 0 0 0 11 3 3,3,3,1
Case 4531,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4531,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,4,2
Case 4532,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,12,1
Case 4532,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,3,1
Case 4533,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,6,2
Case 4533,5,0 0 0 0 0 0 0 0 0 0 0 0 5 5,2,6,2
Case 4533,5,0 0 0 0 0 0 0 0 0 0 0 5 5 5,3,4,2
Case 4534,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,13,2
Case 4534,15,0 0 0 0 0 0 0 0 0 0 0 0 14 15,2,13,2
Case 4534,15,0 0 0 0 0 0 0 0 0 0 0 14 15 15,3,4,2
Case 4535,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,1
Case 4535,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,1
Case 4535,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,3,1
Case 4536,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4536,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,4,2
Case 4537,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,2,1
Case 4537,3,0 0 0 0 0 0 0 0 0 0 0 0 5 3,2,2,1
Case 4537,3,0 0 0 0 0 0 0 0 0 0 0 5 3 3,3,3,1
Case 4538,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,10,2
Case 4538,12,0 0 0 0 0 0 0 0 0 0 0 0 4 12,2,10,2
Case 4538,12,0 0 0 0 0 0 0 0 0 0 0 4 12 12,3,10,2
Case 4538,12,0 0 0 0 0 0 0 0 0 0 4 12 12 12,4,8,2
Case 4538,9,0 0 0 0 0 0 0 0 0 4 12 12 12 9,5,4,2
Case 4539,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4539,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,9,2
Case 4539,10,0 0 0 0 0 0 0 0 0 0 0 3 3 10,3,9,2
Case 4539,10,0 0 0 0 0 0 0 0 0 0 3 3 10 10,4,4,2
Case 454,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 454,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 454,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4540,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,10,2
Case 4540,12,0 0 0 0 0 0 0 0 0 0 0 0 7 12,2,10,2
Case 4540,12,0 0 0 0 0 0 0 0 0 0 0 7 12 12,3,4,2
Case 4541,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,2
Case 4541,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,2,2
Case 4541,3,0 0 0 0 0 0 0 0 0 0 0 2 3 3,3,4,2
Case 4542,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,2
