case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 628,1987146,0 0 0 0 0 0 0 0 0 0 1 86450 1834506 1987146,4,1987455,3539278,4,0 0 0 0 0 0 0 0 0 0 2 3 2 4,4,4,1,9,0 0 0 0 0 0 0 0 0 0 9 9 14 9,4,9,8
Case 628,1987455,0 0 0 0 0 0 0 0 0 1 86450 1834506 1987146 1987455,5,3539278,3539278,4,0 0 0 0 0 0 0 0 0 2 3 2 4 4,5,1,1,9,0 0 0 0 0 0 0 0 0 9 9 14 9 9,5,8,8
Case 629,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,40,2678731,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,11
Case 629,40,0 0 0 0 0 0 0 0 0 0 0 0 1 40,2,2678731,2678731,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,5,5,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,11,11
Case 63,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1360373,2654967,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,4,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,8,8
Case 63,1360373,0 0 0 0 0 0 0 0 0 0 0 0 1 1360373,2,1362548,2654967,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,4,5,8,0 0 0 0 0 0 0 0 0 0 0 0 15 8,2,9,8
Case 63,1362548,0 0 0 0 0 0 0 0 0 0 0 1 1360373 1362548,3,2654967,2654967,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,5,5,9,0 0 0 0 0 0 0 0 0 0 0 15 8 9,3,8,8
Case 630,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1118097,2670129,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,8,7
Case 630,1118097,0 0 0 0 0 0 0 0 0 0 0 0 1 1118097,2,1374114,2670129,0,0 0 0 0 0 0 0 0 0 0 0 0 1 0,2,3,4,8,0 0 0 0 0 0 0 0 0 0 0 0 10 8,2,7,7
Case 630,1374114,0 0 0 0 0 0 0 0 0 0 0 1 1118097 1374114,3,2670129,2670129,3,0 0 0 0 0 0 0 0 0 0 0 1 0 3,3,4,4,7,0 0 0 0 0 0 0 0 0 0 0 10 8 7,3,7,7
Case 631,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,148485,4231829,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,1,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,9,15
Case 631,148485,0 0 0 0 0 0 0 0 0 0 0 0 1 148485,2,687671,4231829,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,2,1,9,0 0 0 0 0 0 0 0 0 0 0 0 15 9,2,14,15
Case 631,687671,0 0 0 0 0 0 0 0 0 0 0 1 148485 687671,3,1449215,4231829,2,0 0 0 0 0 0 0 0 0 0 0 1 3 2,3,4,1,14,0 0 0 0 0 0 0 0 0 0 0 15 9 14,3,10,15
Case 631,1449215,0 0 0 0 0 0 0 0 0 0 1 148485 687671 1449215,4,2935809,4231829,4,0 0 0 0 0 0 0 0 0 0 1 3 2 4,4,0,1,10,0 0 0 0 0 0 0 0 0 0 15 9 14 10,4,15,15
Case 631,2935809,0 0 0 0 0 0 0 0 0 1 148485 687671 1449215 2935809,5,4231829,4231829,0,0 0 0 0 0 0 0 0 0 1 3 2 4 0,5,1,1,15,0 0 0 0 0 0 0 0 0 15 9 14 10 15,5,15,15
Case 632,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,801544,2678964,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,4,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,15,8
Case 632,801544,0 0 0 0 0 0 0 0 0 0 0 0 1 801544,2,802005,2678964,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,3,4,15,0 0 0 0 0 0 0 0 0 0 0 0 8 15,2,15,8
Case 632,802005,0 0 0 0 0 0 0 0 0 0 0 1 801544 802005,3,2678964,2678964,3,0 0 0 0 0 0 0 0 0 0 0 1 3 3,3,4,4,15,0 0 0 0 0 0 0 0 0 0 0 8 15 15,3,8,8
Case 633,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,57253,3802064,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2,3,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,7,15
Case 633,57253,0 0 0 0 0 0 0 0 0 0 0 0 1 57253,2,232369,3802064,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,2,4,3,7,0 0 0 0 0 0 0 0 0 0 0 0 15 7,2,7,15
Case 633,232369,0 0 0 0 0 0 0 0 0 0 0 1 57253 232369,3,3802064,3802064,4,0 0 0 0 0 0 0 0 0 0 0 1 2 4,3,3,3,7,0 0 0 0 0 0 0 0 0 0 0 15 7 7,3,15,15
Case 634,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,77,4143825,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,2,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,7
Case 634,77,0 0 0 0 0 0 0 0 0 0 0 0 1 77,2,85699,4143825,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,4,2,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,8,7
Case 634,85699,0 0 0 0 0 0 0 0 0 0 0 1 77 85699,3,4143825,4143825,4,0 0 0 0 0 0 0 0 0 0 0 3 3 4,3,2,2,8,0 0 0 0 0 0 0 0 0 0 0 8 8 8,3,7,7
Case 635,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,438,5098221,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,10
Case 635,438,0 0 0 0 0 0 0 0 0 0 0 0 1 438,2,4393,5098221,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,5,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,11,10
Case 635,4393,0 0 0 0 0 0 0 0 0 0 0 1 438 4393,3,4435,5098221,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,2,5,11,0 0 0 0 0 0 0 0 0 0 0 10 10 11,3,11,10
Case 635,4435,0 0 0 0 0 0 0 0 0 0 1 438 4393 4435,4,5098221,5098221,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,5,5,11,0 0 0 0 0 0 0 0 0 0 10 10 11 11,4,10,10
Case 636,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,384,3776052,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,3,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,16,9
Case 636,384,0 0 0 0 0 0 0 0 0 0 0 0 1 384,2,744048,3776052,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,3,3,16,0 0 0 0 0 0 0 0 0 0 0 0 16 16,2,7,9
Case 636,744048,0 0 0 0 0 0 0 0 0 0 0 1 384 744048,3,744068,3776052,3,0 0 0 0 0 0 0 0 0 0 0 1 1 3,3,3,3,7,0 0 0 0 0 0 0 0 0 0 0 16 16 7,3,7,9
Case 636,744068,0 0 0 0 0 0 0 0 0 0 1 384 744048 744068,4,2480034,3776052,3,0 0 0 0 0 0 0 0 0 0 1 1 3 3,4,2,3,7,0 0 0 0 0 0 0 0 0 0 16 16 7 7,4,9,9
Case 636,2480034,0 0 0 0 0 0 0 0 0 1 384 744048 744068 2480034,5,2480040,3776052,2,0 0 0 0 0 0 0 0 0 1 1 3 3 2,5,2,3,9,0 0 0 0 0 0 0 0 0 16 16 7 7 9,5,9,9
Case 636,2480040,0 0 0 0 0 0 0 0 1 384 744048 744068 2480034 2480040,6,3776052,3776052,2,0 0 0 0 0 0 0 0 1 1 3 3 2 2,6,3,3,9,0 0 0 0 0 0 0 0 16 16 7 7 9 9,6,9,9
Case 637,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,497545,4151258,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,7,14
Case 637,497545,0 0 0 0 0 0 0 0 0 0 0 0 1 497545,2,1197130,4151258,2,0 0 0 0 0 0 0 0 0 0 0 0 3 2,2,3,2,7,0 0 0 0 0 0 0 0 0 0 0 0 13 7,2,10,14
Case 637,1197130,0 0 0 0 0 0 0 0 0 0 0 1 497545 1197130,3,4151258,4151258,3,0 0 0 0 0 0 0 0 0 0 0 3 2 3,3,2,2,10,0 0 0 0 0 0 0 0 0 0 0 13 7 10,3,14,14
Case 638,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1812082,5018840,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,4,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,8,11
Case 638,1812082,0 0 0 0 0 0 0 0 0 0 0 0 1 1812082,2,1897492,5018840,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,3,4,8,0 0 0 0 0 0 0 0 0 0 0 0 9 8,2,8,11
Case 638,1897492,0 0 0 0 0 0 0 0 0 0 0 1 1812082 1897492,3,1897523,5018840,3,0 0 0 0 0 0 0 0 0 0 0 2 2 3,3,3,4,8,0 0 0 0 0 0 0 0 0 0 0 9 8 8,3,8,11
Case 638,1897523,0 0 0 0 0 0 0 0 0 0 1 1812082 1897492 1897523,4,2521771,5018840,3,0 0 0 0 0 0 0 0 0 0 2 2 3 3,4,3,4,8,0 0 0 0 0 0 0 0 0 0 9 8 8 8,4,13,11
Case 638,2521771,0 0 0 0 0 0 0 0 0 1 1812082 1897492 1897523 2521771,5,3722829,5018840,3,0 0 0 0 0 0 0 0 0 2 2 3 3 3,5,3,4,13,0 0 0 0 0 0 0 0 0 9 8 8 8 13,5,11,11
Case 638,3722829,0 0 0 0 0 0 0 0 1 1812082 1897492 1897523 2521771 3722829,6,5018840,5018840,3,0 0 0 0 0 0 0 0 2 2 3 3 3 3,6,4,4,11,0 0 0 0 0 0 0 0 9 8 8 8 13 11,6,11,11
Case 639,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,508380,3107331,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,4,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,13,15
Case 639,508380,0 0 0 0 0 0 0 0 0 0 0 0 1 508380,2,593767,3107331,2,0 0 0 0 0 0 0 0 0 0 0 0 3 2,2,3,4,13,0 0 0 0 0 0 0 0 0 0 0 0 16 13,2,13,15
Case 639,593767,0 0 0 0 0 0 0 0 0 0 0 1 508380 593767,3,1811312,3107331,3,0 0 0 0 0 0 0 0 0 0 0 3 2 3,3,3,4,13,0 0 0 0 0 0 0 0 0 0 0 16 13 13,3,15,15
Case 639,1811312,0 0 0 0 0 0 0 0 0 0 1 508380 593767 1811312,4,3107331,3107331,3,0 0 0 0 0 0 0 0 0 0 3 2 3 3,4,4,4,15,0 0 0 0 0 0 0 0 0 0 16 13 13 15,4,15,15
Case 64,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,19,3174505,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,9
Case 64,19,0 0 0 0 0 0 0 0 0 0 0 0 1 19,2,67612,3174505,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,4,5,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,10,9
Case 64,67612,0 0 0 0 0 0 0 0 0 0 0 1 19 67612,3,1103737,3174505,4,0 0 0 0 0 0 0 0 0 0 0 3 3 4,3,2,5,10,0 0 0 0 0 0 0 0 0 0 0 15 15 10,3,10,9
Case 64,1103737,0 0 0 0 0 0 0 0 0 0 1 19 67612 1103737,4,1103746,3174505,2,0 0 0 0 0 0 0 0 0 0 3 3 4 2,4,2,5,10,0 0 0 0 0 0 0 0 0 0 15 15 10 10,4,10,9
Case 64,1103746,0 0 0 0 0 0 0 0 0 1 19 67612 1103737 1103746,5,1878466,3174505,2,0 0 0 0 0 0 0 0 0 3 3 4 2 2,5,4,5,10,0 0 0 0 0 0 0 0 0 15 15 10 10 10,5,9,9
Case 64,1878466,0 0 0 0 0 0 0 0 1 19 67612 1103737 1103746 1878466,6,1878481,3174505,4,0 0 0 0 0 0 0 0 3 3 4 2 2 4,6,4,5,9,0 0 0 0 0 0 0 0 15 15 10 10 10 9,6,9,9
Case 64,1878481,0 0 0 0 0 0 0 1 19 67612 1103737 1103746 1878466 1878481,7,3174505,3174505,4,0 0 0 0 0 0 0 3 3 4 2 2 4 4,7,5,5,9,0 0 0 0 0 0 0 15 15 10 10 10 9 9,7,9,9
Case 640,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2071336,3367354,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,4,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,13,13
Case 640,2071336,0 0 0 0 0 0 0 0 0 0 0 0 1 2071336,2,2071343,3367354,4,0 0 0 0 0 0 0 0 0 0 0 0 1 4,2,4,5,13,0 0 0 0 0 0 0 0 0 0 0 0 14 13,2,13,13
Case 640,2071343,0 0 0 0 0 0 0 0 0 0 0 1 2071336 2071343,3,3367354,3367354,4,0 0 0 0 0 0 0 0 0 0 0 1 4 4,3,5,5,13,0 0 0 0 0 0 0 0 0 0 0 14 13 13,3,13,13
Case 641,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,883460,3802058,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,2,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,12,7
Case 641,883460,0 0 0 0 0 0 0 0 0 0 0 0 1 883460,2,3802058,3802058,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,2,2,2,12,0 0 0 0 0 0 0 0 0 0 0 0 7 12,2,7,7
Case 642,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,20,2941650,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,1,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,16
Case 642,20,0 0 0 0 0 0 0 0 0 0 0 0 1 20,2,29,2941650,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,1,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,15,16
Case 642,29,0 0 0 0 0 0 0 0 0 0 0 1 20 29,3,144052,2941650,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,1,15,0 0 0 0 0 0 0 0 0 0 0 15 15 15,3,7,16
Case 642,144052,0 0 0 0 0 0 0 0 0 0 1 20 29 144052,4,2941650,2941650,4,0 0 0 0 0 0 0 0 0 0 2 2 2 4,4,1,1,7,0 0 0 0 0 0 0 0 0 0 15 15 15 7,4,16,16
Case 643,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,25,2851318,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,8
Case 643,25,0 0 0 0 0 0 0 0 0 0 0 0 1 25,2,20926,2851318,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,1,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,14,8
Case 643,20926,0 0 0 0 0 0 0 0 0 0 0 1 25 20926,3,2851318,2851318,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,1,1,14,0 0 0 0 0 0 0 0 0 0 0 8 8 14,3,8,8
Case 644,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,616180,3801681,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,3,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,16,13
Case 644,616180,0 0 0 0 0 0 0 0 0 0 0 0 1 616180,2,3801681,3801681,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,3,3,16,0 0 0 0 0 0 0 0 0 0 0 0 13 16,2,13,13
Case 645,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,9762,3529788,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,3,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,17,10
Case 645,9762,0 0 0 0 0 0 0 0 0 0 0 0 1 9762,2,2233774,3529788,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,2,3,17,0 0 0 0 0 0 0 0 0 0 0 0 14 17,2,10,10
Case 645,2233774,0 0 0 0 0 0 0 0 0 0 0 1 9762 2233774,3,3529788,3529788,2,0 0 0 0 0 0 0 0 0 0 0 4 4 2,3,3,3,10,0 0 0 0 0 0 0 0 0 0 0 14 17 10,3,10,10
Case 646,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,42,2666017,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,3,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,8
Case 646,42,0 0 0 0 0 0 0 0 0 0 0 0 1 42,2,1304028,2666017,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,1,3,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,14,8
Case 646,1304028,0 0 0 0 0 0 0 0 0 0 0 1 42 1304028,3,1373598,2666017,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,3,2,3,14,0 0 0 0 0 0 0 0 0 0 0 11 11 14,3,9,8
Case 646,1373598,0 0 0 0 0 0 0 0 0 0 1 42 1304028 1373598,4,1373610,2666017,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,4,2,3,9,0 0 0 0 0 0 0 0 0 0 11 11 14 9,4,9,8
Case 646,1373610,0 0 0 0 0 0 0 0 0 1 42 1304028 1373598 1373610,5,2666017,2666017,2,0 0 0 0 0 0 0 0 0 0 0 1 2 2,5,3,3,9,0 0 0 0 0 0 0 0 0 11 11 14 9 9,5,8,8
Case 647,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,138,2850621,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,14
Case 647,138,0 0 0 0 0 0 0 0 0 0 0 0 1 138,2,69300,2850621,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,1,5,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,9,14
Case 647,69300,0 0 0 0 0 0 0 0 0 0 0 1 138 69300,3,2850621,2850621,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,3,5,5,9,0 0 0 0 0 0 0 0 0 0 0 14 14 9,3,14,14
Case 648,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,19506,4955164,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,3,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,13,16
Case 648,19506,0 0 0 0 0 0 0 0 0 0 0 0 1 19506,2,3659148,4955164,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,3,13,0 0 0 0 0 0 0 0 0 0 0 0 8 13,2,16,16
Case 648,3659148,0 0 0 0 0 0 0 0 0 0 0 1 19506 3659148,3,4955164,4955164,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,3,3,16,0 0 0 0 0 0 0 0 0 0 0 8 13 16,3,16,16
Case 649,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,29,2678577,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,4,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,7
Case 649,29,0 0 0 0 0 0 0 0 0 0 0 0 1 29,2,3151,2678577,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,4,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,8,7
Case 649,3151,0 0 0 0 0 0 0 0 0 0 0 1 29 3151,3,2678577,2678577,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,4,4,8,0 0 0 0 0 0 0 0 0 0 0 7 7 8,3,7,7
Case 65,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1366914,2686792,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,4,5,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,9,16
Case 65,1366914,0 0 0 0 0 0 0 0 0 0 0 0 1 1366914,2,1369956,2686792,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,4,5,9,0 0 0 0 0 0 0 0 0 0 0 0 13 9,2,10,16
Case 65,1369956,0 0 0 0 0 0 0 0 0 0 0 1 1366914 1369956,3,1390776,2686792,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,4,5,10,0 0 0 0 0 0 0 0 0 0 0 13 9 10,3,16,16
Case 65,1390776,0 0 0 0 0 0 0 0 0 0 1 1366914 1369956 1390776,4,2686792,2686792,4,0 0 0 0 0 0 0 0 0 0 2 4 4 4,4,5,5,16,0 0 0 0 0 0 0 0 0 0 13 9 10 16,4,16,16
Case 650,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,11,4147639,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,2,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,10
Case 650,11,0 0 0 0 0 0 0 0 0 0 0 0 1 11,2,78071,4147639,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,4,2,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,8,10
Case 650,78071,0 0 0 0 0 0 0 0 0 0 0 1 11 78071,3,4147639,4147639,4,0 0 0 0 0 0 0 0 0 0 0 3 3 4,3,2,2,8,0 0 0 0 0 0 0 0 0 0 0 10 10 8,3,10,10
Case 651,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,107298,2851811,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,1,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,15,10
Case 651,107298,0 0 0 0 0 0 0 0 0 0 0 0 1 107298,2,518041,2851811,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,2,1,15,0 0 0 0 0 0 0 0 0 0 0 0 10 15,2,9,10
Case 651,518041,0 0 0 0 0 0 0 0 0 0 0 1 107298 518041,3,1122191,2851811,2,0 0 0 0 0 0 0 0 0 0 0 3 4 2,3,2,1,9,0 0 0 0 0 0 0 0 0 0 0 10 15 9,3,9,10
Case 651,1122191,0 0 0 0 0 0 0 0 0 0 1 107298 518041 1122191,4,2851811,2851811,2,0 0 0 0 0 0 0 0 0 0 3 4 2 2,4,1,1,9,0 0 0 0 0 0 0 0 0 0 10 15 9 9,4,10,10
Case 652,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,256445,3346949,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,4,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,13,8
Case 652,256445,0 0 0 0 0 0 0 0 0 0 0 0 1 256445,2,599426,3346949,4,0 0 0 0 0 0 0 0 0 0 0 0 1 4,2,1,5,13,0 0 0 0 0 0 0 0 0 0 0 0 14 13,2,13,8
Case 652,599426,0 0 0 0 0 0 0 0 0 0 0 1 256445 599426,3,3346949,3346949,1,0 0 0 0 0 0 0 0 0 0 0 1 4 1,3,5,5,13,0 0 0 0 0 0 0 0 0 0 0 14 13 13,3,8,8
Case 653,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,518,4643132,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,8
Case 653,518,0 0 0 0 0 0 0 0 0 0 0 0 1 518,2,62351,4643132,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,1,5,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,7,8
Case 653,62351,0 0 0 0 0 0 0 0 0 0 0 1 518 62351,3,4643132,4643132,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,3,5,5,7,0 0 0 0 0 0 0 0 0 0 0 14 14 7,3,8,8
Case 654,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,82939,3974035,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,3,6,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,10,11
Case 654,82939,0 0 0 0 0 0 0 0 0 0 0 0 1 82939,2,101424,3974035,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,3,6,10,0 0 0 0 0 0 0 0 0 0 0 0 11 10,2,15,11
Case 654,101424,0 0 0 0 0 0 0 0 0 0 0 1 82939 101424,3,3974035,3974035,3,0 0 0 0 0 0 0 0 0 0 0 2 3 3,3,6,6,15,0 0 0 0 0 0 0 0 0 0 0 11 10 15,3,11,11
Case 655,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,494588,2678623,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,5,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,7,14
Case 655,494588,0 0 0 0 0 0 0 0 0 0 0 0 1 494588,2,593435,2678623,1,0 0 0 0 0 0 0 0 0 0 0 0 2 1,2,2,5,7,0 0 0 0 0 0 0 0 0 0 0 0 13 7,2,10,14
Case 655,593435,0 0 0 0 0 0 0 0 0 0 0 1 494588 593435,3,2678623,2678623,2,0 0 0 0 0 0 0 0 0 0 0 2 1 2,3,5,5,10,0 0 0 0 0 0 0 0 0 0 0 13 7 10,3,14,14
Case 656,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,42,4303081,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,4,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,9
Case 656,42,0 0 0 0 0 0 0 0 0 0 0 0 1 42,2,326510,4303081,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,0,4,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,9,9
Case 656,326510,0 0 0 0 0 0 0 0 0 0 0 1 42 326510,3,3007062,4303081,0,0 0 0 0 0 0 0 0 0 0 0 3 3 0,3,3,4,9,0 0 0 0 0 0 0 0 0 0 0 14 14 9,3,9,9
Case 656,3007062,0 0 0 0 0 0 0 0 0 0 1 42 326510 3007062,4,3007063,4303081,3,0 0 0 0 0 0 0 0 0 0 3 3 0 3,4,3,4,9,0 0 0 0 0 0 0 0 0 0 14 14 9 9,4,9,9
Case 656,3007063,0 0 0 0 0 0 0 0 0 1 42 326510 3007062 3007063,5,4303081,4303081,3,0 0 0 0 0 0 0 0 0 3 3 0 3 3,5,4,4,9,0 0 0 0 0 0 0 0 0 14 14 9 9 9,5,9,9
Case 657,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,11397,2848110,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,13,9
Case 657,11397,0 0 0 0 0 0 0 0 0 0 0 0 1 11397,2,16005,2848110,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,1,13,0 0 0 0 0 0 0 0 0 0 0 0 10 13,2,14,9
Case 657,16005,0 0 0 0 0 0 0 0 0 0 0 1 11397 16005,3,2848110,2848110,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,1,1,14,0 0 0 0 0 0 0 0 0 0 0 10 13 14,3,9,9
