case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature
Case 2334,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,38
Case 2334,14,0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,23,38
Case 2334,23,0 14 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 1970,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 1970,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,37
Case 1970,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 2545,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 2545,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,37
Case 2545,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 3412,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 3412,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 3412,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 2963,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 2963,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,31
Case 2963,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 719,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59
Case 719,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,59
Case 719,5,0 0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 4058,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,37
Case 4058,14,0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,22,37
Case 4058,22,0 14 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,22,37
Case 4058,22,0 14 22 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,37,37
Case 2031,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,37
Case 2031,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,22,37
Case 2031,22,0 6 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 2127,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 2127,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,31
Case 2127,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 4005,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,31
Case 4005,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,31
Case 4005,13,0 12 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,31
Case 4005,14,0 12 13 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31
Case 1408,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,50
Case 1408,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,20,50
Case 1408,20,0 2 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,20,50
Case 1408,20,0 2 20 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,50,50
Case 3202,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,31
Case 3202,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,31
Case 3202,2,0 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 2769,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 2769,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 2769,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 3257,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,52
Case 3257,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,52
Case 3257,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,52
Case 3257,6,0 2 2 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,52,52
Case 3420,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,44
Case 3420,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,44
Case 3420,13,0 12 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 1157,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,44
Case 1157,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,44
Case 1157,13,0 12 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 3612,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 3612,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,33
Case 3612,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 2653,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,37
Case 2653,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,22,37
Case 2653,22,0 5 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 391,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,44
Case 391,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,44
Case 391,4,0 1 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 4308,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 4308,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,48
Case 4308,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 1294,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,33
Case 1294,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,33
Case 1294,5,0 4 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 637,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,48
Case 637,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,48
Case 637,13,0 5 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 1525,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,50
Case 1525,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,50,50
Case 61,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,55
Case 61,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,55
Case 61,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,55,55
Case 4509,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,50
Case 4509,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,50
Case 4509,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,50,50
Case 2708,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,33
Case 2708,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,33
Case 2708,5,0 4 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 4568,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,40
Case 4568,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,40
Case 4568,7,0 4 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,40
Case 4568,7,0 4 7 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,40,40
Case 4568,40,0 4 7 7 40 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,40,40
Case 3903,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,39
Case 3903,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,39
Case 3903,3,0 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,39
Case 3903,4,0 3 3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,24,39
Case 3903,24,0 3 3 4 24 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,39,39
Case 1337,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,25,40
Case 1337,25,0 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,25,40
Case 1337,25,0 25 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,40,40
Case 3895,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,42
Case 3895,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,42
Case 3895,6,0 6 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,11,42
Case 3895,11,0 6 6 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,42,42
Case 3431,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,32
Case 3431,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,32
Case 3431,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,32
Case 3431,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,32
Case 2324,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,33
Case 2324,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,18,33
Case 2324,18,0 9 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 3929,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 3929,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 3929,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 2406,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 2406,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 3984,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,32
Case 3984,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 3984,17,0 1 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 2064,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,31
Case 2064,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,31
Case 2064,2,0 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 488,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,46
Case 488,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,46
Case 488,7,0 6 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 1661,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 1661,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 1661,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 2179,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,51
Case 2179,10,0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,51
Case 2179,21,0 10 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,51,51
Case 2608,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 2608,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,31
Case 2608,2,0 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 3668,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59
Case 3668,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,59
Case 3668,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 2055,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 2055,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,46
Case 2055,13,0 0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,13,46
Case 2055,13,0 0 13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,46,46
Case 3791,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,53
Case 3791,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,53
Case 3791,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,53,53
Case 3576,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,50
Case 3576,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,50
Case 3576,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,50,50
Case 1004,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,31
Case 1004,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,31
Case 1004,6,0 5 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 159,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 159,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,31
Case 159,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 3047,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 3047,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 3047,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 4228,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,42
Case 4228,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,42
Case 4228,15,0 0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,42
Case 4228,15,0 0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,27,42
Case 4228,27,0 0 15 15 27 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,42,42
Case 413,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,37
Case 413,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,37
Case 413,1,0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,22,37
Case 413,22,0 1 1 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,22,37
Case 413,22,0 1 1 22 22 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,37,37
Case 4085,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4085,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 4085,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 1458,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 1458,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 2762,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,31
Case 2762,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,31
Case 2762,11,0 6 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 4368,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,31
Case 4368,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,31
Case 4368,5,0 5 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 3987,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 3987,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 3987,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,44
Case 3987,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,44,44
Case 2526,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,34
Case 2526,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,34
Case 2526,4,0 1 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,34
Case 2526,4,0 1 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,14,34
Case 2526,14,0 1 4 4 14 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,34,34
Case 668,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 668,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,35
Case 668,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,35,35
Case 2009,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59
Case 2009,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,59
Case 2009,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 2017,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 2017,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,48
Case 2017,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 578,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,33
Case 578,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,33,33
Case 400,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,48
Case 400,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,12,48
Case 400,12,0 5 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 4494,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,59
Case 4494,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,59
Case 4494,3,0 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 2154,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,33
Case 2154,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,33
Case 2154,3,0 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 1712,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 1712,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,48
Case 1712,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 2724,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,33
Case 2724,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,33
Case 2724,5,0 4 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,33
Case 2724,5,0 4 5 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33
Case 4436,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,48
Case 4436,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,48
Case 4436,6,0 3 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,48
Case 4436,6,0 3 6 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,7,48
Case 4436,7,0 3 6 6 7 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,48,48
Case 816,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,55
Case 816,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,55
Case 816,14,0 5 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,55
Case 816,38,0 5 14 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,55,55
Case 3042,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,44
Case 3042,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,44
Case 3042,6,0 2 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 95,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,31
Case 95,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,31
Case 95,3,0 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 486,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 486,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 486,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 1656,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 1656,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,46,46
Case 4323,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,35
Case 4323,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,35
Case 4323,9,0 3 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,35
Case 4323,14,0 3 9 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,35,35
Case 1095,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,46
Case 1095,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,46
Case 1095,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 542,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 542,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 542,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 1921,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,31
Case 1921,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,31
Case 1921,9,0 9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 3934,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 3934,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 945,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 945,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,46
Case 945,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,46
Case 945,1,0 0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,46,46
Case 2427,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,31
Case 2427,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,31
Case 2427,9,0 3 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 1639,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 1639,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 1639,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 1222,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,38
Case 1222,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,38
Case 1222,8,0 3 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 4294,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4294,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,31
Case 4294,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,31
Case 4294,1,0 0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31
