case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature
Case 3440,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,45
Case 3440,15,0 1 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,30,45
Case 3440,30,0 1 15 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,45,45
Case 3766,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,30
Case 3766,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,30
Case 3766,3,0 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,30
Case 3766,15,0 2 3 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,30
Case 1238,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,30
Case 1238,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,30
Case 1238,2,0 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,30
Case 1238,7,0 1 2 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,15,30
Case 1238,15,0 1 2 7 15 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,30,30
Case 949,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,7,48
Case 949,7,0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,33,48
Case 949,33,0 7 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 2596,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,57
Case 2596,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,57
Case 2596,4,0 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,42,57
Case 2596,42,0 4 4 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,57,57
Case 3360,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,36
Case 3360,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,36
Case 3360,21,0 6 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,36,36
Case 841,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,23,38
Case 841,23,0 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,23,38
Case 841,23,0 23 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 2315,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,31
Case 2315,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 2315,16,0 15 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 4301,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,34
Case 4301,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,34
Case 4301,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,34
Case 4301,19,0 0 7 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,34,34
Case 313,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,41
Case 313,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,41
Case 313,15,0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,41
Case 313,16,0 15 15 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,16,41
Case 313,16,0 15 15 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,26,41
Case 313,26,0 15 15 16 16 26 -1 -1 -1 -1 -1 -1 -1 -1,6,26,41
Case 313,26,0 15 15 16 16 26 26 -1 -1 -1 -1 -1 -1 -1,7,41,41
Case 2848,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,32
Case 2848,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 2848,17,0 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,32
Case 2848,17,0 17 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,32
Case 3035,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,32
Case 3035,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 3035,17,0 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 2157,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,27,42
Case 2157,27,0 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,27,42
Case 2157,27,0 27 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,42,42
Case 2984,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,32
Case 2984,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 2984,17,0 12 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,32
Case 2984,17,0 12 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,32
Case 69,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,25,40
Case 69,25,0 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,25,40
Case 69,25,0 25 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,40,40
Case 1305,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,31
Case 1305,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 1305,16,0 3 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 2215,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,31
Case 2215,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 2215,16,0 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 3145,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,38
Case 3145,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,38
Case 3145,17,0 16 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,23,38
Case 3145,23,0 16 17 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,38,38
Case 1323,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,32
Case 1323,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 1323,17,0 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 606,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,32
Case 606,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 606,17,0 9 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 129,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,32
Case 129,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,32,32
Case 3992,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,46
Case 3992,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,46
Case 3992,17,0 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,46
Case 3992,31,0 17 17 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,46,46
Case 3336,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,42
Case 3336,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,27,42
Case 3336,27,0 0 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,42,42
Case 1570,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,42
Case 1570,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,27,42
Case 1570,27,0 0 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,42,42
Case 2059,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,52
Case 2059,13,0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,52
Case 2059,15,0 13 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,52
Case 2059,37,0 13 15 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,52,52
Case 1915,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,32
Case 1915,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 1915,17,0 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 3449,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,58
Case 3449,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,38,58
Case 3449,38,0 0 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,58
Case 3449,43,0 0 38 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,43,58
Case 3449,43,0 0 38 43 43 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,58,58
Case 1730,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,36
Case 1730,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,36
Case 1730,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,21,36
Case 1730,21,0 2 2 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,36,36
Case 2492,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,32
Case 2492,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 2492,17,0 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 1679,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,37
Case 1679,5,0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,37
Case 1679,5,0 5 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,22,37
Case 1679,22,0 5 5 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,37,37
Case 1465,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,35
Case 1465,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,19,35
Case 1465,19,0 16 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,20,35
Case 1465,20,0 16 19 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,35,35
Case 2035,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,42
Case 2035,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,42
Case 2035,6,0 6 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,42
Case 2035,6,0 6 6 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,27,42
Case 2035,27,0 6 6 6 27 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,42,42
Case 3563,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,32
Case 3563,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 3563,17,0 0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 3372,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,36
Case 3372,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,36
Case 3372,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,21,36
Case 3372,21,0 0 0 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,36,36
Case 446,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,34
Case 446,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,34
Case 446,17,0 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,34
Case 446,19,0 17 17 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,34,34
Case 2117,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 2117,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,35
Case 2117,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,35
Case 2117,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,4,35
Case 2117,4,0 0 0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,20,35
Case 2117,20,0 0 0 0 4 20 -1 -1 -1 -1 -1 -1 -1 -1,6,20,35
Case 2117,20,0 0 0 0 4 20 20 -1 -1 -1 -1 -1 -1 -1,7,35,35
Case 2037,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,32
Case 2037,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,32,32
Case 193,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,32
Case 193,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,32
Case 193,9,0 9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,32
Case 193,17,0 9 9 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,32
Case 3046,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,36
Case 3046,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,36
Case 3046,21,0 0 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,36,36
Case 100,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,11,48
Case 100,11,0 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,12,48
Case 100,12,0 11 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,48
Case 100,33,0 11 12 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,48,48
Case 2168,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,32
Case 2168,13,0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,32
Case 2168,16,0 13 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,32
Case 2168,17,0 13 16 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,17,32
Case 2168,17,0 13 16 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,32,32
Case 3614,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,46
Case 3614,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,46
Case 3614,31,0 9 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 31,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,45
Case 31,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,45
Case 31,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,45
Case 31,2,0 2 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,45
Case 31,30,0 2 2 2 30 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,45,45
Case 2571,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,37
Case 2571,13,0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,37
Case 2571,14,0 13 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,22,37
Case 2571,22,0 13 14 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,37,37
Case 1319,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,22,37
Case 1319,22,0 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,22,37
Case 1319,22,0 22 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 1239,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 1239,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,31
Case 1239,14,0 0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,31
Case 1239,16,0 0 14 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31
Case 4194,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,21,37
Case 4194,21,0 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,22,37
Case 4194,22,0 21 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 1027,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,43
Case 1027,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,43
Case 1027,13,0 12 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,28,43
Case 1027,28,0 12 13 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,43,43
Case 3569,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,36,51
Case 3569,36,0 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,51,51
Case 2616,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,31
Case 2616,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 2616,16,0 12 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 1543,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,36
Case 1543,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,36
Case 1543,15,0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,21,36
Case 1543,21,0 15 15 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,36,36
Case 1254,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 1254,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,35
Case 1254,8,0 0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,35
Case 1254,15,0 0 8 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,20,35
Case 1254,20,0 0 8 15 20 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,35,35
Case 3338,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,58
Case 3338,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,43,58
Case 3338,43,0 6 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,58,58
Case 1975,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,11,33
Case 1975,11,0 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,18,33
Case 1975,18,0 11 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 2881,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,58
Case 2881,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,58
Case 2881,6,0 6 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,58
Case 2881,43,0 6 6 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,58,58
Case 3546,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,34
Case 3546,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,34
Case 3546,14,0 12 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,34
Case 3546,19,0 12 14 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,34,34
Case 4241,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,25,40
Case 4241,25,0 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,25,40
Case 4241,25,0 25 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,40,40
Case 2555,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,43
Case 2555,13,0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,43
Case 2555,17,0 13 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,28,43
Case 2555,28,0 13 17 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,43,43
Case 2322,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,32
Case 2322,14,0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 2322,17,0 14 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 456,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,41,56
Case 456,41,0 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,41,56
Case 456,41,0 41 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,56,56
Case 1109,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,31
Case 1109,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,31
Case 1109,9,0 6 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,31
Case 1109,16,0 6 9 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31
Case 202,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,39
Case 202,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,39
Case 202,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,24,39
Case 202,24,0 0 0 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,39,39
Case 980,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,25,40
Case 980,25,0 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,25,40
Case 980,25,0 25 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,40,40
Case 986,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,32
Case 986,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,32
Case 986,6,0 6 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,32
Case 986,17,0 6 6 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,32
Case 3517,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,30
Case 3517,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,30
Case 3517,15,0 1 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,30
Case 3517,15,0 1 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,30
Case 1450,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,30
Case 1450,10,0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,30
Case 1450,15,0 10 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,30
Case 1450,15,0 10 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,30
Case 845,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,7,38
Case 845,7,0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,38
Case 845,7,0 7 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,23,38
Case 845,23,0 7 7 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,38,38
Case 849,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,31
Case 849,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 849,16,0 15 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 2849,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,30
Case 2849,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,30
Case 2849,15,0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,30,30
Case 1610,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,56
Case 1610,14,0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,41,56
Case 1610,41,0 14 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,56,56
Case 140,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,44,59
Case 140,44,0 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,44,59
Case 140,44,0 44 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 3913,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,26,41
Case 3913,26,0 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,41,41
Case 3324,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,37
