case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 105,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 105,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 105,2,18 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2681,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2681,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2681,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 2681,2,18 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1371,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 1371,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 1371,12,18 18 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 1371,12,18 18 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1096,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 1096,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 1096,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 2452,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2452,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2452,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 2452,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1070,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1070,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,9
Case 1070,8,18 2 8 0 0 0 0 0 0 0 0 0 0 0,3,3,9
Case 1070,8,18 2 8 8 0 0 0 0 0 0 0 0 0 0,4,3,9
Case 1070,8,18 2 8 8 8 0 0 0 0 0 0 0 0 0,5,3,9
Case 1070,8,18 2 8 8 8 8 0 0 0 0 0 0 0 0,6,20,9
Case 3498,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3498,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 3498,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3439,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 3439,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 3439,2,18 18 2 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 3439,18,18 18 2 18 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 3439,18,18 18 2 18 18 0 0 0 0 0 0 0 0 0,5,18,9
Case 3439,18,18 18 2 18 18 18 0 0 0 0 0 0 0 0,6,18,9
Case 3439,18,18 18 2 18 18 18 18 0 0 0 0 0 0 0,7,20,9
Case 1772,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1772,2,19 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1772,2,19 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 1772,2,19 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3376,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 3376,12,19 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 3376,12,19 12 12 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 4183,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 4183,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 4183,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 951,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,9
Case 951,8,18 8 0 0 0 0 0 0 0 0 0 0 0 0,2,3,9
Case 951,8,18 8 8 0 0 0 0 0 0 0 0 0 0 0,3,3,9
Case 951,8,18 8 8 8 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1176,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1176,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1176,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 1176,2,18 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1111,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,9
Case 1111,8,18 8 0 0 0 0 0 0 0 0 0 0 0 0,2,3,9
Case 1111,8,18 8 8 0 0 0 0 0 0 0 0 0 0 0,3,7,9
Case 1111,7,18 8 8 7 0 0 0 0 0 0 0 0 0 0,4,7,9
Case 1111,7,18 8 8 7 7 0 0 0 0 0 0 0 0 0,5,20,9
Case 998,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 998,2,12 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 998,12,12 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 998,12,12 2 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2152,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 2152,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 2152,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 2152,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3078,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3078,2,12 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 3078,12,12 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 3078,12,12 2 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 757,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 757,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 757,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 757,2,18 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,9
Case 757,2,18 2 2 2 2 0 0 0 0 0 0 0 0 0,5,20,9
Case 2253,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 2253,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 2253,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 374,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,19,9
Case 374,19,18 19 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 374,18,18 19 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 374,18,18 19 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2083,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2083,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 2083,19,18 2 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3009,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3009,2,19 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 3009,2,19 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 3009,2,19 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,9
Case 3009,2,19 2 2 2 2 0 0 0 0 0 0 0 0 0,5,20,9
Case 959,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,19,9
Case 959,19,12 19 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 959,19,12 19 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1396,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 1396,12,12 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 1396,12,12 12 12 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 4424,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 4424,12,18 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 4424,12,18 12 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 4424,12,18 12 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 4004,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 4004,17,18 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 4004,17,18 17 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1771,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1771,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 1771,19,17 2 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3802,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 3802,18,17 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 3802,18,17 18 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1272,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1272,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1272,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 378,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 378,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 378,19,18 2 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1104,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1104,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 1104,19,18 2 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 13,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,19,9
Case 13,19,19 19 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 13,19,19 19 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3976,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 3976,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 3976,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 3976,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 506,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 506,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 506,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 506,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2232,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 2232,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,20,9
Case 1764,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 1764,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 1764,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 1764,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2300,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,8
Case 2300,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,8
Case 2300,2,17 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,8
Case 2300,2,17 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,8
Case 2300,2,17 2 2 2 2 0 0 0 0 0 0 0 0 0,5,1,8
Case 3128,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3128,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 3128,19,17 2 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 23,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 23,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 23,18,17 2 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 343,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 343,2,12 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 343,12,12 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 343,12,12 2 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1315,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 1315,12,12 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 1315,12,12 12 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 1315,12,12 12 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 4338,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 4338,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 4338,18,17 2 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 4338,18,17 2 18 18 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 4338,18,17 2 18 18 18 0 0 0 0 0 0 0 0 0,5,1,9
Case 4338,2,17 2 18 18 18 2 0 0 0 0 0 0 0 0,6,20,9
Case 4535,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 4535,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 4535,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1663,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 1663,17,18 17 0 0 0 0 0 0 0 0 0 0 0 0,2,20,9
Case 2473,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2473,2,12 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 2473,12,12 2 12 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 2473,18,12 2 12 18 0 0 0 0 0 0 0 0 0 0,4,11,9
Case 2473,12,12 2 12 18 12 0 0 0 0 0 0 0 0 0,5,11,9
Case 2473,12,12 2 12 18 12 12 0 0 0 0 0 0 0 0,6,20,9
Case 143,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 143,12,12 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 143,12,12 12 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 143,12,12 12 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 566,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,19,9
Case 566,19,2 19 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 566,18,2 19 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 566,18,2 19 18 18 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 566,18,2 19 18 18 18 0 0 0 0 0 0 0 0 0,5,18,9
Case 566,18,2 19 18 18 18 18 0 0 0 0 0 0 0 0,6,20,9
Case 399,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 399,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 399,12,18 2 12 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 383,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,8
Case 383,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,8
Case 4485,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 4485,12,17 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 4485,12,17 12 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 4485,12,17 12 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 875,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 875,17,18 17 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 875,2,18 17 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1858,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1858,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,20,9
Case 4370,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,8
Case 4370,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,8
Case 2541,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 2541,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,20,9
Case 3373,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3373,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 3373,12,18 2 12 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 691,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 691,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 691,2,17 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3253,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,19,9
Case 3253,19,17 19 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 3253,19,17 19 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 4160,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 4160,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 4160,17,17 17 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1249,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,8
Case 1249,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,16,8
Case 1249,17,17 2 17 0 0 0 0 0 0 0 0 0 0 0,3,1,8
Case 1249,2,17 2 17 2 0 0 0 0 0 0 0 0 0 0,4,1,8
Case 2481,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,19,9
Case 2481,19,17 19 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 2481,19,17 19 19 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 2481,2,17 19 19 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2643,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2643,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,20,9
Case 3231,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3231,2,19 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 3231,19,19 2 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1519,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 1519,17,18 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 1519,17,18 17 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1918,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1918,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,20,9
Case 4145,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 4145,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 4145,2,17 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1795,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1795,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1795,2,17 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 1795,2,17 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1776,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1776,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1776,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1057,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1057,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1057,2,17 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 1057,2,17 2 2 2 0 0 0 0 0 0 0 0 0 0,4,1,9
Case 1057,2,17 2 2 2 2 0 0 0 0 0 0 0 0 0,5,20,9
Case 2239,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2239,2,19 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 2239,12,19 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 2239,12,19 2 12 12 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 2239,18,19 2 12 12 18 0 0 0 0 0 0 0 0 0,5,11,9
Case 2239,12,19 2 12 12 18 12 0 0 0 0 0 0 0 0,6,11,9
Case 2239,12,19 2 12 12 18 12 12 0 0 0 0 0 0 0,7,20,9
Case 2176,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2176,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2176,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3331,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 3331,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 3331,12,17 17 12 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1359,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,8
Case 1359,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,8
Case 2465,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2465,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2465,2,17 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 805,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 805,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 805,18,17 2 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 805,18,17 2 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2668,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,19,9
Case 2668,19,19 19 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2668,2,19 19 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 2668,2,19 19 2 2 0 0 0 0 0 0 0 0 0 0,4,1,9
Case 2668,2,19 19 2 2 2 0 0 0 0 0 0 0 0 0,5,20,9
Case 147,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 147,2,19 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 147,2,19 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3601,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3601,2,19 2 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 3601,18,19 2 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3126,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 3126,12,17 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 3126,12,17 12 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 3126,12,17 12 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2765,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2765,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 2765,19,18 2 19 0 0 0 0 0 0 0 0 0 0 0,3,19,9
Case 2765,19,18 2 19 19 0 0 0 0 0 0 0 0 0 0,4,19,9
Case 2765,19,18 2 19 19 19 0 0 0 0 0 0 0 0 0,5,20,9
Case 2163,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2163,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 2163,18,18 2 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 2163,18,18 2 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1664,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 1664,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,20,9
Case 626,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 626,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 626,12,17 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 626,12,17 2 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3532,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3532,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 3532,12,17 2 12 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1754,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 1754,12,18 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 1754,12,18 12 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 1754,12,18 12 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2499,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 2499,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 2499,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 2499,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3351,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3351,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 3351,18,17 2 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 3351,18,17 2 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3676,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3676,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 3676,12,17 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 3676,12,17 2 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3745,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3745,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 3745,12,18 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 3745,12,18 2 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 930,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 930,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 930,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3015,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3015,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 3015,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 3015,2,18 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 939,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 939,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 939,17,18 18 17 0 0 0 0 0 0 0 0 0 0 0,3,16,9
Case 939,17,18 18 17 17 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 939,18,18 18 17 17 18 0 0 0 0 0 0 0 0 0,5,20,9
Case 679,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 679,18,17 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 679,18,17 18 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1831,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
