case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 4030,3,3 0 0 0 0 0 0,1,10,10
Case 4030,8,3 8 0 0 0 0 0,2,10,10
Case 3999,2,2 0 0 0 0 0 0,1,1,1
Case 397,8,8 0 0 0 0 0 0,1,10,7
Case 397,8,8 8 0 0 0 0 0,2,6,7
Case 3970,3,3 0 0 0 0 0 0,1,13,12
Case 3970,15,3 15 0 0 0 0 0,2,13,12
Case 3972,6,6 0 0 0 0 0 0,1,5,5
Case 3975,2,2 0 0 0 0 0 0,1,1,1
Case 3978,13,13 0 0 0 0 0 0,1,12,13
Case 3978,13,13 13 0 0 0 0 0,2,12,13
Case 3979,2,2 0 0 0 0 0 0,1,2,2
Case 398,3,3 0 0 0 0 0 0,1,10,10
Case 3980,3,3 0 0 0 0 0 0,1,7,6
Case 3980,7,3 7 0 0 0 0 0,2,7,6
Case 3969,3,3 0 0 0 0 0 0,1,10,10
Case 3962,3,3 0 0 0 0 0 0,1,16,16
Case 3962,16,3 16 0 0 0 0 0,2,16,16
Case 3964,4,4 0 0 0 0 0 0,1,7,6
Case 3966,6,6 0 0 0 0 0 0,1,5,1
Case 3966,6,6 6 0 0 0 0 0,2,1,1
Case 3966,2,6 6 2 0 0 0 0,3,1,1
Case 3966,2,6 6 2 2 0 0 0,4,1,1
Case 3967,2,2 0 0 0 0 0 0,1,1,1
Case 3967,2,2 2 0 0 0 0 0,2,1,1
Case 3968,3,3 0 0 0 0 0 0,1,7,7
Case 3968,7,3 7 0 0 0 0 0,2,6,7
Case 3982,6,6 0 0 0 0 0 0,1,5,5
Case 3993,11,11 0 0 0 0 0 0,1,1,1
Case 3993,2,11 2 0 0 0 0 0,2,1,1
Case 3993,2,11 2 2 0 0 0 0,3,1,1
Case 3994,6,6 0 0 0 0 0 0,1,5,1
Case 3994,6,6 6 0 0 0 0 0,2,1,1
Case 3995,7,7 0 0 0 0 0 0,1,7,6
Case 3995,7,7 7 0 0 0 0 0,2,7,6
Case 3995,7,7 7 7 0 0 0 0,3,7,6
Case 3996,6,6 0 0 0 0 0 0,1,5,5
Case 3996,6,6 6 0 0 0 0 0,2,5,5
Case 3997,2,2 0 0 0 0 0 0,1,1,1
Case 3997,2,2 2 0 0 0 0 0,2,1,1
Case 3998,3,3 0 0 0 0 0 0,1,2,2
Case 3998,9,3 9 0 0 0 0 0,2,2,2
Case 3990,9,9 0 0 0 0 0 0,1,2,2
Case 3990,9,9 9 0 0 0 0 0,2,2,2
Case 3985,9,9 0 0 0 0 0 0,1,7,6
Case 3985,7,9 7 0 0 0 0 0,2,7,6
Case 3986,3,3 0 0 0 0 0 0,1,6,3
Case 3986,3,3 3 0 0 0 0 0,2,3,3
Case 3987,3,3 0 0 0 0 0 0,1,6,7
Case 3987,3,3 3 0 0 0 0 0,2,6,7
Case 3987,3,3 3 3 0 0 0 0,3,6,7
Case 3988,6,6 0 0 0 0 0 0,1,5,5
Case 3988,6,6 6 0 0 0 0 0,2,5,5
Case 3988,6,6 6 6 0 0 0 0,3,5,5
Case 3989,4,4 0 0 0 0 0 0,1,3,3
Case 3989,4,4 4 0 0 0 0 0,2,3,3
Case 3743,4,4 0 0 0 0 0 0,1,10,13
Case 3743,8,4 8 0 0 0 0 0,2,12,13
Case 3748,6,6 0 0 0 0 0 0,1,5,5
Case 375,3,3 0 0 0 0 0 0,1,6,7
Case 375,3,3 3 0 0 0 0 0,2,6,7
Case 3750,9,9 0 0 0 0 0 0,1,1,1
Case 3750,2,9 2 0 0 0 0 0,2,1,1
Case 3751,4,4 0 0 0 0 0 0,1,10,10
Case 3751,8,4 8 0 0 0 0 0,2,10,10
Case 3753,4,4 0 0 0 0 0 0,1,10,8
Case 3753,8,4 8 0 0 0 0 0,2,8,8
Case 3741,3,3 0 0 0 0 0 0,1,6,7
Case 3740,2,2 0 0 0 0 0 0,1,1,1
Case 3731,2,2 0 0 0 0 0 0,1,1,1
Case 3731,2,2 2 0 0 0 0 0,2,1,1
Case 3732,3,3 0 0 0 0 0 0,1,2,2
Case 3733,3,3 0 0 0 0 0 0,1,3,3
Case 3733,4,3 4 0 0 0 0 0,2,3,3
Case 3735,2,2 0 0 0 0 0 0,1,1,1
Case 3736,4,4 0 0 0 0 0 0,1,3,3
Case 3737,2,2 0 0 0 0 0 0,1,1,1
Case 3738,7,7 0 0 0 0 0 0,1,10,10
Case 3738,8,7 8 0 0 0 0 0,2,10,10
Case 3739,4,4 0 0 0 0 0 0,1,4,4
Case 3754,3,3 0 0 0 0 0 0,1,7,6
Case 3768,6,6 0 0 0 0 0 0,1,5,2
Case 3768,6,6 6 0 0 0 0 0,2,2,2
Case 3770,3,3 0 0 0 0 0 0,1,13,12
Case 3771,2,2 0 0 0 0 0 0,1,1,1
Case 3771,2,2 2 0 0 0 0 0,2,1,1
Case 3773,7,7 0 0 0 0 0 0,1,7,6
Case 3773,7,7 7 0 0 0 0 0,2,7,6
Case 3774,3,3 0 0 0 0 0 0,1,6,7
Case 3776,11,11 0 0 0 0 0 0,1,15,15
Case 3765,3,3 0 0 0 0 0 0,1,6,7
Case 3765,3,3 3 0 0 0 0 0,2,6,7
Case 3756,2,2 0 0 0 0 0 0,1,1,1
Case 3756,2,2 2 0 0 0 0 0,2,1,1
Case 3758,6,6 0 0 0 0 0 0,1,7,6
Case 3759,16,16 0 0 0 0 0 0,1,1,1
Case 3759,2,16 2 0 0 0 0 0,2,1,1
Case 376,2,2 0 0 0 0 0 0,1,4,4
Case 3760,3,3 0 0 0 0 0 0,1,6,7
Case 2281,2,2 0 0 0 0 0 0,1,1,21
Case 2281,2,2 2 0 0 0 0 0,2,20,21
Case 205,12,12 0 0 0 0 0 0,1,1,11
Case 205,2,12 2 0 0 0 0 0,2,1,11
Case 205,2,12 2 2 0 0 0 0,3,11,11
Case 3362,9,9 0 0 0 0 0 0,1,2,2
Case 2841,3,3 0 0 0 0 0 0,1,6,21
Case 2841,3,3 3 0 0 0 0 0,2,20,21
Case 3830,2,2 0 0 0 0 0 0,1,20,21
Case 3710,8,8 0 0 0 0 0 0,1,10,10
Case 2838,2,2 0 0 0 0 0 0,1,1,1
Case 2838,2,2 2 0 0 0 0 0,2,1,1
Case 4497,15,15 0 0 0 0 0 0,1,13,21
Case 4497,15,15 15 0 0 0 0 0,2,20,21
Case 4454,15,15 0 0 0 0 0 0,1,1,12
Case 4454,2,15 2 0 0 0 0 0,2,13,12
Case 3562,9,9 0 0 0 0 0 0,1,2,18
Case 3562,9,9 9 0 0 0 0 0,2,2,18
Case 3562,9,9 9 9 0 0 0 0,3,2,18
Case 3562,9,9 9 9 9 0 0 0,4,2,18
Case 3562,9,9 9 9 9 9 0 0,5,18,18
Case 1436,9,9 0 0 0 0 0 0,1,2,2
Case 894,9,9 0 0 0 0 0 0,1,2,18
Case 894,9,9 9 0 0 0 0 0,2,2,18
Case 894,9,9 9 9 0 0 0 0,3,18,18
Case 3897,3,3 0 0 0 0 0 0,1,6,7
Case 3897,3,3 3 0 0 0 0 0,2,22,7
Case 3897,23,3 3 23 0 0 0 0,3,6,7
Case 1620,7,7 0 0 0 0 0 0,1,7,21
Case 1620,7,7 7 0 0 0 0 0,2,20,21
Case 2352,5,5 0 0 0 0 0 0,1,10,10
Case 4338,2,2 0 0 0 0 0 0,1,6,1
Case 4338,3,2 3 0 0 0 0 0,2,6,1
Case 4338,3,2 3 3 0 0 0 0,3,6,1
Case 4338,3,2 3 3 3 0 0 0,4,1,1
Case 729,14,14 0 0 0 0 0 0,1,2,2
Case 3212,11,11 0 0 0 0 0 0,1,14,18
Case 3212,11,11 11 0 0 0 0 0,2,14,18
Case 3212,11,11 11 11 0 0 0 0,3,18,18
Case 4113,2,2 0 0 0 0 0 0,1,1,21
Case 4113,2,2 2 0 0 0 0 0,2,2,21
Case 4113,9,2 2 9 0 0 0 0,3,20,21
Case 1623,7,7 0 0 0 0 0 0,1,7,21
Case 1623,7,7 7 0 0 0 0 0,2,20,21
Case 237,2,2 0 0 0 0 0 0,1,6,18
Case 237,3,2 3 0 0 0 0 0,2,6,18
Case 237,3,2 3 3 0 0 0 0,3,18,18
Case 961,2,2 0 0 0 0 0 0,1,3,3
Case 961,4,2 4 0 0 0 0 0,2,3,3
Case 2079,2,2 0 0 0 0 0 0,1,1,1
Case 2079,2,2 2 0 0 0 0 0,2,1,1
Case 2358,3,3 0 0 0 0 0 0,1,6,21
Case 2358,3,3 3 0 0 0 0 0,2,20,21
Case 658,2,2 0 0 0 0 0 0,1,20,21
Case 2073,7,7 0 0 0 0 0 0,1,7,6
Case 775,9,9 0 0 0 0 0 0,1,2,2
Case 2345,14,14 0 0 0 0 0 0,1,9,2
Case 2345,14,14 14 0 0 0 0 0,2,2,2
Case 2345,9,14 14 9 0 0 0 0,3,2,2
Case 2345,9,14 14 9 9 0 0 0,4,2,2
Case 3899,2,2 0 0 0 0 0 0,1,3,3
Case 575,17,17 0 0 0 0 0 0,1,15,15
Case 575,17,17 17 0 0 0 0 0,2,15,15
Case 2613,9,9 0 0 0 0 0 0,1,2,1
Case 2613,9,9 9 0 0 0 0 0,2,2,1
Case 2613,9,9 9 9 0 0 0 0,3,2,1
Case 2613,9,9 9 9 9 0 0 0,4,1,1
Case 2613,2,9 9 9 9 2 0 0,5,1,1
Case 820,8,8 0 0 0 0 0 0,1,2,21
Case 820,9,8 9 0 0 0 0 0,2,20,21
Case 3465,9,9 0 0 0 0 0 0,1,2,18
Case 3465,9,9 9 0 0 0 0 0,2,2,18
Case 3465,9,9 9 9 0 0 0 0,3,18,18
Case 3296,2,2 0 0 0 0 0 0,1,1,1
Case 3296,2,2 2 0 0 0 0 0,2,1,1
Case 4575,9,9 0 0 0 0 0 0,1,1,18
Case 4575,2,9 2 0 0 0 0 0,2,2,18
Case 4575,9,9 2 9 0 0 0 0,3,18,18
Case 3551,2,2 0 0 0 0 0 0,1,2,18
Case 3551,9,2 9 0 0 0 0 0,2,2,18
Case 3551,9,2 9 9 0 0 0 0,3,18,18
Case 549,2,2 0 0 0 0 0 0,1,20,21
Case 4498,7,7 0 0 0 0 0 0,1,7,6
Case 3176,2,2 0 0 0 0 0 0,1,1,18
Case 3176,2,2 2 0 0 0 0 0,2,1,18
Case 3176,2,2 2 2 0 0 0 0,3,18,18
Case 1567,2,2 0 0 0 0 0 0,1,1,1
Case 4487,2,2 0 0 0 0 0 0,1,1,18
Case 4487,2,2 2 0 0 0 0 0,2,18,18
Case 748,2,2 0 0 0 0 0 0,1,1,1
Case 748,2,2 2 0 0 0 0 0,2,1,1
Case 384,2,2 0 0 0 0 0 0,1,14,14
Case 2825,8,8 0 0 0 0 0 0,1,10,10
Case 2749,4,4 0 0 0 0 0 0,1,6,21
Case 2749,3,4 3 0 0 0 0 0,2,7,21
Case 2749,7,4 3 7 0 0 0 0,3,20,21
Case 3324,2,2 0 0 0 0 0 0,1,3,3
Case 3324,4,2 4 0 0 0 0 0,2,3,3
Case 3546,9,9 0 0 0 0 0 0,1,2,18
Case 3546,9,9 9 0 0 0 0 0,2,18,18
Case 2241,3,3 0 0 0 0 0 0,1,6,7
Case 920,2,2 0 0 0 0 0 0,1,20,21
Case 3094,7,7 0 0 0 0 0 0,1,20,21
Case 3321,7,7 0 0 0 0 0 0,1,20,21
Case 2239,9,9 0 0 0 0 0 0,1,2,18
Case 2239,9,9 9 0 0 0 0 0,2,18,18
Case 4309,2,2 0 0 0 0 0 0,1,1,21
Case 4309,2,2 2 0 0 0 0 0,2,20,21
Case 3099,2,2 0 0 0 0 0 0,1,1,1
Case 3099,2,2 2 0 0 0 0 0,2,1,1
Case 4323,7,7 0 0 0 0 0 0,1,7,6
Case 2485,4,4 0 0 0 0 0 0,1,20,21
Case 2342,4,4 0 0 0 0 0 0,1,3,7
Case 2342,4,4 4 0 0 0 0 0,2,3,7
Case 2342,4,4 4 4 0 0 0 0,3,6,7
Case 3433,7,7 0 0 0 0 0 0,1,7,6
Case 3433,7,7 7 0 0 0 0 0,2,7,6
Case 2322,2,2 0 0 0 0 0 0,1,3,18
Case 2322,4,2 4 0 0 0 0 0,2,18,18
Case 53,15,15 0 0 0 0 0 0,1,13,1
Case 53,15,15 15 0 0 0 0 0,2,13,1
Case 53,15,15 15 15 0 0 0 0,3,1,1
Case 4273,15,15 0 0 0 0 0 0,1,1,1
Case 4273,2,15 2 0 0 0 0 0,2,1,1
Case 4253,2,2 0 0 0 0 0 0,1,1,21
Case 4253,2,2 2 0 0 0 0 0,2,1,21
Case 4253,2,2 2 2 0 0 0 0,3,20,21
Case 325,2,2 0 0 0 0 0 0,1,1,2
Case 325,2,2 2 0 0 0 0 0,2,2,2
Case 3423,2,2 0 0 0 0 0 0,1,12,21
Case 3423,13,2 13 0 0 0 0 0,2,12,21
Case 3423,13,2 13 13 0 0 0 0,3,20,21
Case 3255,2,2 0 0 0 0 0 0,1,2,2
Case 2354,2,2 0 0 0 0 0 0,1,1,21
Case 2354,2,2 2 0 0 0 0 0,2,2,21
Case 2354,9,2 2 9 0 0 0 0,3,20,21
Case 4358,2,2 0 0 0 0 0 0,1,1,21
Case 4358,2,2 2 0 0 0 0 0,2,20,21
Case 34,9,9 0 0 0 0 0 0,1,2,2
Case 3223,2,2 0 0 0 0 0 0,1,7,6
Case 2790,2,2 0 0 0 0 0 0,1,1,1
Case 323,2,2 0 0 0 0 0 0,1,1,1
Case 323,2,2 2 0 0 0 0 0,2,1,1
Case 2346,2,2 0 0 0 0 0 0,1,2,2
Case 2346,9,2 9 0 0 0 0 0,2,2,2
Case 3419,9,9 0 0 0 0 0 0,1,2,18
Case 3419,9,9 9 0 0 0 0 0,2,18,18
Case 2334,7,7 0 0 0 0 0 0,1,17,17
Case 4518,9,9 0 0 0 0 0 0,1,2,2
Case 4257,11,11 0 0 0 0 0 0,1,14,18
Case 4257,11,11 11 0 0 0 0 0,2,14,18
Case 4257,11,11 11 11 0 0 0 0,3,18,18
Case 3141,3,3 0 0 0 0 0 0,1,6,21
Case 3141,3,3 3 0 0 0 0 0,2,6,21
Case 3141,3,3 3 3 0 0 0 0,3,20,21
Case 3219,9,9 0 0 0 0 0 0,1,20,21
Case 4552,14,14 0 0 0 0 0 0,1,20,21
Case 2290,7,7 0 0 0 0 0 0,1,7,6
Case 4426,9,9 0 0 0 0 0 0,1,2,18
Case 4426,9,9 9 0 0 0 0 0,2,2,18
Case 4426,9,9 9 9 0 0 0 0,3,18,18
Case 2288,2,2 0 0 0 0 0 0,1,16,21
Case 2288,16,2 16 0 0 0 0 0,2,16,21
Case 2288,16,2 16 16 0 0 0 0,3,20,21
Case 826,4,4 0 0 0 0 0 0,1,2,2
Case 826,9,4 9 0 0 0 0 0,2,2,2
Case 2845,15,15 0 0 0 0 0 0,1,13,12
Case 3121,2,2 0 0 0 0 0 0,1,1,1
Case 4348,3,3 0 0 0 0 0 0,1,6,18
Case 4348,3,3 3 0 0 0 0 0,2,6,18
Case 4348,3,3 3 3 0 0 0 0,3,18,18
Case 2366,8,8 0 0 0 0 0 0,1,13,12
Case 4431,9,9 0 0 0 0 0 0,1,14,14
Case 4431,11,9 11 0 0 0 0 0,2,14,14
Case 2368,11,11 0 0 0 0 0 0,1,14,18
Case 2368,11,11 11 0 0 0 0 0,2,18,18
Case 3283,4,4 0 0 0 0 0 0,1,20,21
Case 2294,2,2 0 0 0 0 0 0,1,1,1
Case 4284,2,2 0 0 0 0 0 0,1,1,21
Case 4284,2,2 2 0 0 0 0 0,2,1,21
Case 4284,2,2 2 2 0 0 0 0,3,1,21
Case 4284,2,2 2 2 2 0 0 0,4,1,21
Case 4284,2,2 2 2 2 2 0 0,5,20,21
Case 3877,9,9 0 0 0 0 0 0,1,2,18
Case 3877,9,9 9 0 0 0 0 0,2,18,18
Case 2302,4,4 0 0 0 0 0 0,1,3,3
Case 4353,2,2 0 0 0 0 0 0,1,1,1
Case 3126,9,9 0 0 0 0 0 0,1,2,18
Case 3126,9,9 9 0 0 0 0 0,2,2,18
Case 3126,9,9 9 9 0 0 0 0,3,18,18
Case 23,2,2 0 0 0 0 0 0,1,6,7
Case 3890,9,9 0 0 0 0 0 0,1,2,18
Case 3890,9,9 9 0 0 0 0 0,2,18,18
Case 4421,9,9 0 0 0 0 0 0,1,2,2
Case 4421,9,9 9 0 0 0 0 0,2,2,2
Case 4052,4,4 0 0 0 0 0 0,1,3,21
Case 4052,4,4 4 0 0 0 0 0,2,20,21
Case 4038,9,9 0 0 0 0 0 0,1,2,2
Case 4038,9,9 9 0 0 0 0 0,2,2,2
Case 2527,6,6 0 0 0 0 0 0,1,5,21
Case 2527,6,6 6 0 0 0 0 0,2,20,21
Case 2966,9,9 0 0 0 0 0 0,1,2,2
Case 2966,9,9 9 0 0 0 0 0,2,2,2
Case 4165,9,9 0 0 0 0 0 0,1,2,2
Case 2975,2,2 0 0 0 0 0 0,1,1,2
Case 2975,2,2 2 0 0 0 0 0,2,1,2
Case 2975,2,2 2 2 0 0 0 0,3,1,2
Case 2975,2,2 2 2 2 0 0 0,4,1,2
Case 2975,2,2 2 2 2 2 0 0,5,2,2
Case 468,6,6 0 0 0 0 0 0,1,5,5
Case 468,6,6 6 0 0 0 0 0,2,5,5
Case 883,3,3 0 0 0 0 0 0,1,6,7
Case 883,3,3 3 0 0 0 0 0,2,7,7
Case 883,7,3 3 7 0 0 0 0,3,6,7
Case 883,3,3 3 7 3 0 0 0,4,6,7
Case 3692,3,3 0 0 0 0 0 0,1,6,18
Case 3692,3,3 3 0 0 0 0 0,2,18,18
Case 4058,9,9 0 0 0 0 0 0,1,1,2
Case 4058,2,9 2 0 0 0 0 0,2,2,2
Case 887,2,2 0 0 0 0 0 0,1,1,21
Case 887,2,2 2 0 0 0 0 0,2,20,21
Case 2710,2,2 0 0 0 0 0 0,1,1,1
Case 2710,2,2 2 0 0 0 0 0,2,1,1
Case 3056,3,3 0 0 0 0 0 0,1,6,18
Case 3056,3,3 3 0 0 0 0 0,2,18,18
Case 809,9,9 0 0 0 0 0 0,1,2,18
Case 809,9,9 9 0 0 0 0 0,2,2,18
Case 809,9,9 9 9 0 0 0 0,3,18,18
Case 3703,5,5 0 0 0 0 0 0,1,4,4
Case 192,3,3 0 0 0 0 0 0,1,18,9
Case 192,20,3 20 0 0 0 0 0,2,9,9
Case 4026,9,9 0 0 0 0 0 0,1,2,2
Case 4026,9,9 9 0 0 0 0 0,2,2,2
Case 4026,9,9 9 9 0 0 0 0,3,2,2
Case 4026,9,9 9 9 9 0 0 0,4,2,2
Case 2048,9,9 0 0 0 0 0 0,1,2,2
Case 2048,9,9 9 0 0 0 0 0,2,2,2
Case 4028,7,7 0 0 0 0 0 0,1,7,6
Case 4028,7,7 7 0 0 0 0 0,2,7,6
Case 2956,3,3 0 0 0 0 0 0,1,3,18
Case 2956,4,3 4 0 0 0 0 0,2,18,18
Case 3578,2,2 0 0 0 0 0 0,1,11,11
Case 3578,12,2 12 0 0 0 0 0,2,1,11
Case 3578,2,2 12 2 0 0 0 0,3,11,11
Case 3578,12,2 12 2 12 0 0 0,4,11,11
Case 3708,2,2 0 0 0 0 0 0,1,1,1
Case 3708,2,2 2 0 0 0 0 0,2,1,1
Case 293,7,7 0 0 0 0 0 0,1,7,6
Case 2526,9,9 0 0 0 0 0 0,1,20,21
Case 3049,6,6 0 0 0 0 0 0,1,16,16
Case 2631,9,9 0 0 0 0 0 0,1,2,18
Case 2631,9,9 9 0 0 0 0 0,2,2,18
Case 2631,9,9 9 9 0 0 0 0,3,18,18
Case 2093,2,2 0 0 0 0 0 0,1,1,18
Case 2093,2,2 2 0 0 0 0 0,2,18,18
Case 2571,9,9 0 0 0 0 0 0,1,2,2
Case 3008,2,2 0 0 0 0 0 0,1,3,3
Case 1894,2,2 0 0 0 0 0 0,1,1,18
Case 1894,2,2 2 0 0 0 0 0,2,18,18
Case 3010,3,3 0 0 0 0 0 0,1,6,7
Case 3010,3,3 3 0 0 0 0 0,2,6,7
Case 484,9,9 0 0 0 0 0 0,1,2,18
Case 484,9,9 9 0 0 0 0 0,2,2,18
Case 484,9,9 9 9 0 0 0 0,3,18,18
Case 480,2,2 0 0 0 0 0 0,1,2,18
Case 480,9,2 9 0 0 0 0 0,2,18,18
Case 3028,13,13 0 0 0 0 0 0,1,12,13
Case 1892,2,2 0 0 0 0 0 0,1,3,3
Case 2578,15,15 0 0 0 0 0 0,1,1,1
Case 3643,9,9 0 0 0 0 0 0,1,2,18
Case 3643,9,9 9 0 0 0 0 0,2,2,18
Case 3643,9,9 9 9 0 0 0 0,3,18,18
Case 2591,3,3 0 0 0 0 0 0,1,6,18
Case 2591,3,3 3 0 0 0 0 0,2,6,18
Case 2591,3,3 3 3 0 0 0 0,3,18,18
Case 3018,7,7 0 0 0 0 0 0,1,7,6
Case 3018,7,7 7 0 0 0 0 0,2,7,6
Case 3974,2,2 0 0 0 0 0 0,1,3,18
Case 3974,4,2 4 0 0 0 0 0,2,3,18
Case 3974,4,2 4 4 0 0 0 0,3,18,18
Case 2569,11,11 0 0 0 0 0 0,1,1,14
Case 2569,2,11 2 0 0 0 0 0,2,14,14
Case 1414,2,2 0 0 0 0 0 0,1,1,1
Case 1155,2,2 0 0 0 0 0 0,1,1,1
Case 89,2,2 0 0 0 0 0 0,1,3,18
Case 89,4,2 4 0 0 0 0 0,2,18,18
Case 3619,2,2 0 0 0 0 0 0,1,1,1
Case 2625,2,2 0 0 0 0 0 0,1,3,3
Case 2623,3,3 0 0 0 0 0 0,1,6,7
Case 4073,2,2 0 0 0 0 0 0,1,1,18
Case 4073,2,2 2 0 0 0 0 0,2,6,18
Case 4073,3,2 2 3 0 0 0 0,3,18,18
Case 262,9,9 0 0 0 0 0 0,1,2,2
Case 262,9,9 9 0 0 0 0 0,2,2,2
Case 2518,2,2 0 0 0 0 0 0,1,1,21
Case 2518,2,2 2 0 0 0 0 0,2,20,21
Case 3022,7,7 0 0 0 0 0 0,1,20,21
Case 504,4,4 0 0 0 0 0 0,1,3,3
Case 4005,9,9 0 0 0 0 0 0,1,20,21
Case 2669,14,14 0 0 0 0 0 0,1,6,7
Case 2669,3,14 3 0 0 0 0 0,2,6,7
Case 2949,9,9 0 0 0 0 0 0,1,2,18
Case 2949,9,9 9 0 0 0 0 0,2,18,18
Case 63,9,9 0 0 0 0 0 0,1,2,18
Case 63,9,9 9 0 0 0 0 0,2,18,18
Case 3043,9,9 0 0 0 0 0 0,1,2,18
Case 3043,9,9 9 0 0 0 0 0,2,18,18
Case 4206,4,4 0 0 0 0 0 0,1,1,18
Case 4206,2,4 2 0 0 0 0 0,2,18,18
Case 4389,3,3 0 0 0 0 0 0,1,1,18
Case 4389,2,3 2 0 0 0 0 0,2,6,18
Case 4389,3,3 2 3 0 0 0 0,3,18,18
Case 3044,4,4 0 0 0 0 0 0,1,18,18
Case 3398,13,13 0 0 0 0 0 0,1,18,18
Case 646,7,7 0 0 0 0 0 0,1,7,21
Case 646,7,7 7 0 0 0 0 0,2,7,21
Case 646,7,7 7 7 0 0 0 0,3,20,21
Case 2770,4,4 0 0 0 0 0 0,1,3,18
Case 2770,4,4 4 0 0 0 0 0,2,18,18
Case 256,7,7 0 0 0 0 0 0,1,7,21
Case 256,7,7 7 0 0 0 0 0,2,20,21
Case 3817,2,2 0 0 0 0 0 0,1,1,1
Case 2335,9,9 0 0 0 0 0 0,1,2,18
Case 2335,9,9 9 0 0 0 0 0,2,2,18
Case 2335,9,9 9 9 0 0 0 0,3,18,18
Case 4381,9,9 0 0 0 0 0 0,1,2,2
Case 4381,9,9 9 0 0 0 0 0,2,2,2
Case 4381,9,9 9 9 0 0 0 0,3,2,2
Case 1156,2,2 0 0 0 0 0 0,1,1,1
Case 4069,9,9 0 0 0 0 0 0,1,18,18
Case 752,4,4 0 0 0 0 0 0,1,20,21
Case 2330,3,3 0 0 0 0 0 0,1,6,18
Case 2330,3,3 3 0 0 0 0 0,2,18,18
Case 3307,7,7 0 0 0 0 0 0,1,7,6
Case 2329,16,16 0 0 0 0 0 0,1,16,21
Case 2329,16,16 16 0 0 0 0 0,2,20,21
Case 348,4,4 0 0 0 0 0 0,1,18,18
Case 3766,14,14 0 0 0 0 0 0,1,9,18
Case 3766,14,14 14 0 0 0 0 0,2,9,18
Case 3766,14,14 14 14 0 0 0 0,3,18,18
Case 2873,4,4 0 0 0 0 0 0,1,3,3
Case 2873,4,4 4 0 0 0 0 0,2,3,3
Case 696,4,4 0 0 0 0 0 0,1,1,18
Case 696,2,4 2 0 0 0 0 0,2,18,18
Case 4185,2,2 0 0 0 0 0 0,1,1,1
Case 3385,2,2 0 0 0 0 0 0,1,1,21
Case 3385,2,2 2 0 0 0 0 0,2,2,21
Case 3385,9,2 2 9 0 0 0 0,3,2,21
Case 3385,9,2 2 9 9 0 0 0,4,2,21
Case 3385,9,2 2 9 9 9 0 0,5,20,21
Case 447,3,3 0 0 0 0 0 0,1,18,18
Case 2315,3,3 0 0 0 0 0 0,1,6,18
Case 2315,3,3 3 0 0 0 0 0,2,18,18
Case 906,9,9 0 0 0 0 0 0,1,2,18
Case 906,9,9 9 0 0 0 0 0,2,18,18
Case 4149,9,9 0 0 0 0 0 0,1,2,2
Case 2765,4,4 0 0 0 0 0 0,1,3,18
Case 2765,4,4 4 0 0 0 0 0,2,3,18
Case 2765,4,4 4 4 0 0 0 0,3,18,18
Case 1450,2,2 0 0 0 0 0 0,1,1,18
Case 1450,2,2 2 0 0 0 0 0,2,18,18
Case 3552,2,2 0 0 0 0 0 0,1,2,18
Case 3552,9,2 9 0 0 0 0 0,2,18,18
Case 3600,9,9 0 0 0 0 0 0,1,2,18
Case 3600,9,9 9 0 0 0 0 0,2,2,18
Case 3600,9,9 9 9 0 0 0 0,3,18,18
Case 2544,2,2 0 0 0 0 0 0,1,1,21
Case 2544,2,2 2 0 0 0 0 0,2,1,21
Case 2544,2,2 2 2 0 0 0 0,3,20,21
Case 2089,16,16 0 0 0 0 0 0,1,1,1
Case 2877,2,2 0 0 0 0 0 0,1,1,21
Case 2877,2,2 2 0 0 0 0 0,2,1,21
Case 2877,2,2 2 2 0 0 0 0,3,1,21
Case 2877,2,2 2 2 2 0 0 0,4,20,21
Case 2318,9,9 0 0 0 0 0 0,1,2,21
Case 2318,9,9 9 0 0 0 0 0,2,2,21
Case 2318,9,9 9 9 0 0 0 0,3,20,21
Case 2797,3,3 0 0 0 0 0 0,1,18,18
Case 677,3,3 0 0 0 0 0 0,1,6,7
Case 145,3,3 0 0 0 0 0 0,1,6,7
Case 145,3,3 3 0 0 0 0 0,2,6,7
Case 3881,9,9 0 0 0 0 0 0,1,2,2
Case 3390,7,7 0 0 0 0 0 0,1,7,6
Case 2498,4,4 0 0 0 0 0 0,1,3,18
Case 2498,4,4 4 0 0 0 0 0,2,18,18
Case 4285,2,2 0 0 0 0 0 0,1,1,1
Case 412,9,9 0 0 0 0 0 0,1,2,18
Case 412,9,9 9 0 0 0 0 0,2,2,18
Case 412,9,9 9 9 0 0 0 0,3,18,18
Case 3755,4,4 0 0 0 0 0 0,1,3,21
Case 3755,4,4 4 0 0 0 0 0,2,20,21
Case 849,2,2 0 0 0 0 0 0,1,1,18
Case 849,2,2 2 0 0 0 0 0,2,18,18
Case 963,4,4 0 0 0 0 0 0,1,3,18
Case 963,4,4 4 0 0 0 0 0,2,18,18
Case 1885,8,8 0 0 0 0 0 0,1,10,21
Case 1885,8,8 8 0 0 0 0 0,2,20,21
Case 1961,2,2 0 0 0 0 0 0,1,1,1
Case 435,2,2 0 0 0 0 0 0,1,1,1
Case 664,2,2 0 0 0 0 0 0,1,1,1
Case 2391,4,4 0 0 0 0 0 0,1,3,3
Case 3440,2,2 0 0 0 0 0 0,1,1,1
Case 3443,2,2 0 0 0 0 0 0,1,1,1
